EdgeSize,MegaUpdatesPerSecond,ActualRuntime
17,114.530155,1029989
20,141.494913,1200533
20,141.289898,1202275
20,141.545139,1200107
20,141.040494,1204401
20,141.100360,1203890
20,141.374091,1201559
20,141.347388,1201786
20,141.197471,1203062
20,141.309056,1202112
20,141.066613,1204178
20,140.959738,1205091
20,141.110557,1203803
20,141.390683,1201418
20,141.534643,1200196
20,141.231163,1202775
20,141.321635,1202005
20,141.460977,1200821
20,141.456383,1200860
20,141.053845,1204287
20,141.390213,1201422
25,171.638033,1615891
25,171.696898,1615337
25,171.244229,1619607
25,171.453835,1617627
25,171.131487,1620674
25,171.379143,1618332
25,171.958028,1612884
25,171.200044,1620025
25,171.719860,1615121
25,171.326634,1618828
25,171.529864,1616910
25,171.092849,1621040
25,171.198037,1620044
25,171.443978,1617720
25,171.350450,1618603
25,171.208710,1619943
25,171.026592,1621668
25,171.235242,1619692
25,171.508437,1617112
25,171.613499,1616122
30,197.956389,1038213
30,197.745732,1039319
30,198.534660,1035189
30,198.374265,1036026
30,197.653496,1039804
30,197.980988,1038084
30,197.900347,1038507
30,198.001206,1037978
30,198.317987,1036320
30,197.454675,1040851
30,198.181635,1037033
30,197.524701,1040482
30,198.342676,1036191
30,198.277043,1036534
30,197.655207,1039795
30,198.203424,1036919
30,197.991287,1038030
30,197.649504,1039825
30,198.209923,1036885
30,197.665663,1039740
36,218.641839,1386004
36,218.066310,1389662
36,218.664716,1385859
36,218.240002,1388556
36,217.986153,1390173
36,218.252105,1388479
36,218.493183,1386947
36,218.585222,1386363
36,218.190661,1388870
36,218.406258,1387499
36,217.980978,1390206
36,218.443098,1387265
36,218.135534,1389221
36,217.278133,1394703
36,218.137261,1389210
36,218.399804,1387540
36,218.608086,1386218
36,218.287792,1388252
36,218.493813,1386943
36,218.464515,1387129
44,234.897847,1968609
44,234.972805,1967981
44,235.216271,1965944
44,235.355501,1964781
44,234.579928,1971277
44,234.565887,1971395
44,235.114257,1966797
44,235.239604,1965749
44,235.149527,1966502
44,235.284369,1965375
44,234.417012,1972647
44,235.054980,1967293
44,235.538198,1963257
44,235.242476,1965725
44,235.056533,1967280
44,235.238527,1965758
44,235.320289,1965075
44,234.878877,1968768
44,235.275630,1965448
44,235.002420,1967733
53,243.993719,1397242
53,243.763780,1398560
53,244.266614,1395681
53,243.485572,1400158
53,243.902599,1397764
53,244.118116,1396530
53,244.060619,1396859
53,243.881836,1397883
53,243.824450,1398212
53,244.106404,1396597
53,243.329685,1401055
53,243.981845,1397310
53,243.841366,1398115
53,244.149934,1396348
53,244.115144,1396547
53,244.228466,1395899
53,243.957577,1397449
53,243.663601,1399135
53,243.669174,1399103
53,244.119514,1396522
64,257.627213,1955697
64,258.213962,1951253
64,257.591651,1955967
64,257.403464,1957397
64,258.050238,1952491
64,257.796995,1954409
64,257.951945,1953235
64,257.960134,1953173
64,257.669374,1955377
64,258.193981,1951404
64,257.470285,1956889
64,257.864681,1953896
64,257.416220,1957300
64,257.380847,1957569
64,257.419508,1957275
64,257.925271,1953437
64,258.185381,1951469
64,257.707990,1955084
64,257.893982,1953674
64,257.699159,1955151
78,263.969852,1434012
78,264.154612,1433009
78,264.550050,1430867
78,263.800609,1434932
78,264.422908,1431555
78,264.039636,1433633
78,263.942980,1434158
78,264.002254,1433836
78,264.641046,1430375
78,264.266182,1432404
78,264.199597,1432765
78,264.244598,1432521
78,264.435469,1431487
78,264.387079,1431749
78,264.198491,1432771
78,264.293674,1432255
78,264.893091,1429014
78,264.200335,1432761
78,264.036505,1433650
78,264.394835,1431707
94,269.210130,1030230
94,269.029946,1030920
94,269.080843,1030725
94,268.655727,1032356
94,269.133849,1030522
94,268.854173,1031594
94,268.961852,1031181
94,269.451012,1029309
94,269.086848,1030702
94,268.192527,1034139
94,269.491856,1029153
94,269.105385,1030631
94,269.142206,1030490
94,269.449180,1029316
94,269.360991,1029653
94,269.346080,1029710
94,268.756476,1031969
94,268.914129,1031364
94,269.269722,1030002
94,268.286960,1033775
114,272.107688,1510585
114,272.675753,1507438
114,271.941346,1511509
114,273.101501,1505088
114,272.584436,1507943
114,272.886649,1506273
114,272.971643,1505804
114,273.075193,1505233
114,271.919218,1511632
114,272.991585,1505694
114,273.094425,1505127
114,272.705603,1507273
114,273.214593,1504465
114,272.501490,1508402
114,273.185721,1504624
114,273.043449,1505408
114,272.551721,1508124
114,272.139395,1510409
114,272.553167,1508116
114,272.027732,1511029
138,266.829912,1135699
138,273.580666,1107675
138,273.378780,1108493
138,273.083154,1109693
138,272.773433,1110953
138,273.250350,1109014
138,272.919603,1110358
138,273.187289,1109270
138,272.543810,1111889
138,272.970246,1110152
138,266.920162,1135315
138,272.880527,1110517
138,272.761403,1111002
138,273.257249,1108986
138,273.035667,1109886
138,273.053626,1109813
138,273.532512,1107870
138,272.862836,1110589
138,272.792340,1110876
138,272.722372,1111161
167,275.825257,1617163
167,275.775633,1617454
167,275.933094,1616531
167,271.416402,1643432
167,275.867051,1616918
167,275.810419,1617250
167,275.792343,1617356
167,276.110730,1615491
167,275.846749,1617037
167,275.802063,1617299
167,275.724151,1617756
167,271.634909,1642110
167,275.739321,1617667
167,275.805985,1617276
167,275.732162,1617709
167,275.825257,1617163
167,275.746139,1617627
167,275.630614,1618305
167,275.758072,1617557
167,275.801039,1617305
202,277.457900,1181008
202,274.475412,1193841
202,274.495645,1193753
202,274.497715,1193744
202,277.574476,1180512
202,277.479046,1180918
202,277.439812,1181085
202,277.419142,1181173
202,274.248908,1194827
202,277.410217,1181211
202,277.425718,1181145
202,277.441221,1181079
202,277.376403,1181355
202,277.437463,1181095
202,277.455551,1181018
202,277.521582,1180737
202,277.429007,1181131
202,277.392604,1181286
202,271.545559,1206722
202,277.430886,1181123
244,279.481676,1716593
244,279.484769,1716574
244,275.418253,1741919
244,279.368242,1717290
244,277.543905,1728578
244,279.358319,1717351
244,279.464744,1716697
244,279.524665,1716329
244,279.538509,1716244
244,279.611660,1715795
244,278.536504,1722418
244,279.555612,1716139
244,279.550562,1716170
244,279.551214,1716166
244,279.380281,1717216
244,279.518965,1716364
244,279.608075,1715817
244,277.394663,1729508
244,279.498121,1716492
244,279.369706,1717281
296,280.799069,1260837
296,280.822901,1260730
296,280.801074,1260828
296,279.360652,1267329
296,278.026603,1273410
296,279.376745,1267256
296,279.346766,1267392
296,280.799515,1260835
296,280.882387,1260463
296,276.636263,1279810
296,279.390855,1267192
296,279.373217,1267272
296,279.369911,1267287
296,277.986872,1273592
296,280.848965,1260613
296,280.838717,1260659
296,280.704673,1261261
296,279.469368,1266836
296,280.787934,1260887
296,279.427018,1267028
358,279.151933,1859599
358,280.132609,1853089
358,280.961656,1847621
358,279.151483,1859602
358,279.123114,1859791
358,281.108020,1846659
358,281.078188,1846855
358,281.016259,1847262
358,280.879716,1848160
358,280.094217,1853343
358,281.058252,1846986
358,279.166645,1859501
358,279.062344,1860196
358,280.065052,1853536
358,279.134071,1859718
358,280.086812,1853392
358,280.553949,1850306
358,281.078188,1846855
358,279.153134,1859591
358,281.092494,1846761
432,281.337910,1345980
432,281.372821,1345813
432,282.030004,1342677
432,280.669797,1349184
432,282.009631,1342774
432,280.679367,1349138
432,279.916677,1352814
432,280.662725,1349218
432,282.000600,1342817
432,281.168496,1346791
432,281.303008,1346147
432,282.007111,1342786
432,281.338955,1345975
432,281.953777,1343040
432,281.333730,1346000
432,279.313377,1355736
432,281.316800,1346081
432,282.029584,1342679
432,280.686441,1349104
432,281.378048,1345788
523,281.678815,1973564
523,282.623536,1966967
523,281.180727,1977060
523,282.113514,1970523
523,282.182394,1970042
523,280.826473,1979554
523,281.707077,1973366
523,283.060149,1963933
523,282.624685,1966959
523,282.161340,1970189
523,282.168787,1970137
523,281.247018,1976594
523,281.679814,1973557
523,283.061302,1963925
523,281.677673,1973572
523,282.140146,1970337
523,281.200782,1976919
523,281.684952,1973521
523,282.577277,1967289
523,281.672820,1973606
633,283.447125,1438423
633,282.582731,1442823
633,282.600555,1442732
633,282.273229,1444405
633,283.170338,1439829
633,282.285933,1444340
633,282.586061,1442806
633,283.166601,1439848
633,281.974545,1445935
633,282.603493,1442717
633,281.724761,1447217
633,282.929033,1441057
633,283.245288,1439448
633,282.898408,1441213
633,283.186269,1439748
633,283.520645,1438050
633,281.370137,1449041
633,282.930800,1441048
633,281.674352,1447476
633,282.330696,1444111
765,283.279379,1052214
765,282.603095,1054732
765,282.970380,1053363
765,283.382798,1051830
765,283.570977,1051132
765,283.626562,1050926
765,283.065777,1053008
765,283.035136,1053122
765,283.870746,1050022
765,283.167426,1052630
765,282.989723,1053291
765,283.657332,1050812
765,282.832637,1053876
765,283.194599,1052529
765,283.703769,1050640
765,283.390342,1051802
765,283.591212,1051057
765,282.989991,1053290
765,282.967962,1053372
765,283.451786,1051574
925,283.591933,1538082
925,283.403806,1539103
925,284.007397,1535832
925,283.832200,1536780
925,283.544556,1538339
925,283.762218,1537159
925,283.919032,1536310
925,283.607607,1537997
925,283.902770,1536398
925,284.060294,1535546
925,283.708510,1537450
925,283.853072,1536667
925,283.301464,1539659
925,284.121909,1535213
925,283.543081,1538347
925,284.202807,1534776
925,283.873947,1536554
925,284.224845,1534657
925,283.596727,1538056
925,283.234502,1540023
1119,284.170907,1124001
1119,284.191640,1123919
1119,284.267265,1123620
1119,283.569458,1126385
1119,284.125660,1124180
1119,283.843881,1125296
1119,283.757389,1125639
1119,284.085227,1124340
1119,283.987730,1124726
1119,283.803276,1125457
1119,283.962231,1124827
1119,283.695390,1125885
1119,284.013235,1124625
1119,284.199732,1123887
1119,283.759910,1125629
1119,283.970562,1124794
1119,283.705721,1125844
1119,283.783357,1125536
1119,284.207824,1123855
1119,283.338789,1127302
1354,282.294623,1657642
1354,282.268740,1657794
1354,282.020368,1659254
1354,281.960892,1659604
1354,282.035326,1659166
1354,281.919783,1659846
1354,282.207457,1658154
1354,282.403827,1657001
1354,282.347767,1657330
1354,282.346404,1657338
1354,282.300414,1657608
1354,282.106738,1658746
1354,282.322555,1657478
1354,282.033116,1659179
1354,282.206606,1658159
1354,282.102827,1658769
1354,282.133272,1658590
1354,282.275551,1657754
1354,282.046546,1659100
1354,281.224619,1663949
1637,283.467526,1207097
1637,282.876041,1209621
1637,283.261022,1207977
1637,283.308632,1207774
1637,283.446862,1207185
1637,283.396624,1207399
1637,283.366583,1207527
1637,281.981577,1213458
1637,283.077768,1208759
1637,283.455080,1207150
1637,283.371981,1207504
1637,283.235934,1208084
1637,283.446392,1207187
1637,283.413290,1207328
1637,283.466821,1207100
1637,283.027895,1208972
1637,281.305123,1216376
1637,283.228666,1208115
1637,283.126956,1208549
1637,283.270168,1207938
1980,281.957015,1776150
1980,282.348390,1773688
1980,282.292686,1774038
1980,282.251161,1774299
1980,282.300324,1773990
1980,282.309395,1773933
1980,281.908130,1776458
1980,282.051977,1775552
1980,282.089154,1775318
1980,282.247820,1774320
1980,282.205513,1774586
1980,281.088973,1781635
1980,281.991149,1775935
1980,282.104726,1775220
1980,280.189885,1787352
1980,280.095233,1787956
1980,280.294799,1786683
1980,282.299847,1773993
1980,282.331040,1773797
1980,282.193904,1774659
2394,281.848861,1299230
2394,280.548934,1305250
2394,281.726996,1299792
2394,281.797457,1299467
2394,280.247484,1306654
2394,281.709224,1299874
2394,281.234757,1302067
2394,281.635342,1300215
2394,281.795505,1299476
2394,281.509333,1300797
2394,281.549159,1300613
2394,281.781627,1299540
2394,281.771653,1299586
2394,281.686904,1299977
2394,281.333932,1301608
2394,281.289413,1301814
2394,281.405493,1301277
2394,281.305187,1301741
2394,279.818330,1308658
2394,281.330906,1301622
2896,281.442195,1904530
2896,281.527635,1903952
2896,280.217175,1912856
2896,281.553218,1903779
2896,281.504866,1904106
2896,281.693193,1902833
2896,281.444855,1904512
2896,281.514328,1904042
2896,281.529114,1903942
2896,281.508858,1904079
2896,282.202329,1899400
2896,282.175737,1899579
2896,282.135783,1899848
2896,282.181530,1899540
2896,282.162220,1899670
2896,282.117816,1899969
2896,280.254535,1912601
2896,282.306370,1898700
2896,282.161180,1899677
2896,282.134298,1899858
