ArraySize,AdditionsPerSecond,ActualRuntime,MinimalRuntime
6850,743414691.032454,1207376,1000000
6850,743430084.540453,1207351,1000000
6850,743455331.273658,1207310,1000000
6850,743263252.905297,1207622,1000000
6850,743447941.808399,1207322,1000000
6850,743438089.416551,1207338,1000000
6850,743460873.469002,1207301,1000000
6850,743455331.273658,1207310,1000000
6850,743323574.521086,1207524,1000000
6850,743476884.719720,1207275,1000000
6850,743448557.591560,1207321,1000000
6850,743433779.077232,1207345,1000000
6850,743455947.069060,1207309,1000000
6850,743452868.102250,1207314,1000000
6850,743441784.032892,1207332,1000000
10018,739096888.098207,1776245,1000000
10018,738922998.903000,1776663,1000000
10018,738901372.476734,1776715,1000000
10018,739104377.987723,1776227,1000000
10018,739105210.207040,1776225,1000000
10018,739118525.970995,1776193,1000000
10018,739014509.331287,1776443,1000000
10018,739106458.539529,1776222,1000000
10018,739103129.662262,1776230,1000000
10018,738939219.553490,1776624,1000000
10018,739141829.712460,1776137,1000000
10018,739101049.129197,1776235,1000000
10018,739090646.639569,1776260,1000000
10018,738935892.182512,1776632,1000000
10018,739100633.023990,1776236,1000000
10018,739096471.997685,1776246,1000000
10018,734035797.755875,1788492,1000000
10018,738928405.707371,1776650,1000000
10018,739129761.520038,1776166,1000000
10018,739125184.032898,1776177,1000000
14650,736203689.104167,1303948,1000000
14650,736239825.015109,1303884,1000000
14650,736025320.027234,1304264,1000000
14650,736217804.272185,1303923,1000000
14650,736229661.431611,1303902,1000000
14650,736198043.188508,1303958,1000000
14650,736194655.680678,1303964,1000000
14650,736196349.430696,1303961,1000000
14650,736208770.502301,1303939,1000000
14650,736067082.250286,1304190,1000000
14650,735988640.902717,1304329,1000000
14650,736213851.970581,1303930,1000000
14650,736230790.704809,1303900,1000000
14650,733120412.514739,1309432,1000000
14650,733123211.908720,1309427,1000000
14650,735263709.439613,1305615,1000000
14650,736204818.297690,1303946,1000000
14650,736206512.094470,1303943,1000000
14650,736175460.391810,1303998,1000000
14650,736167556.740275,1304012,1000000
21426,734112631.576746,1912572,1000000
21426,733225127.122384,1914887,1000000
21426,733992510.788678,1912885,1000000
21426,734169059.701688,1912425,1000000
21426,734199004.678544,1912347,1000000
21426,734161765.782423,1912444,1000000
21426,734176353.765884,1912406,1000000
21426,733926902.296639,1913056,1000000
21426,734163685.220810,1912439,1000000
21426,734035105.035932,1912774,1000000
21426,734129520.718128,1912528,1000000
21426,734013615.428449,1912830,1000000
21426,734188254.918622,1912375,1000000
21426,734024360.074906,1912802,1000000
21426,734091521.242772,1912627,1000000
21426,734132975.410963,1912519,1000000
21426,734153704.250797,1912465,1000000
21426,734160998.009878,1912446,1000000
21426,734210906.565651,1912316,1000000
21426,734159078.585543,1912451,1000000
31334,732841132.702531,1400968,1000000
31334,732565041.926627,1401496,1000000
31334,732852117.888828,1400947,1000000
31334,732841655.799173,1400967,1000000
31334,732862057.150689,1400928,1000000
31334,732877228.122798,1400899,1000000
31334,732858918.407291,1400934,1000000
31334,732822824.790525,1401003,1000000
31334,732761630.695444,1401120,1000000
31334,731123136.741059,1404260,1000000
31334,732609997.074375,1401410,1000000
31334,732858395.286005,1400935,1000000
31334,732719794.461890,1401200,1000000
31334,732867288.449431,1400918,1000000
31334,732827532.451959,1400994,1000000
31334,732864149.661224,1400924,1000000
31334,732863626.532470,1400925,1000000
31334,732853164.114223,1400945,1000000
31334,732862580.277202,1400927,1000000
31334,732834855.601079,1400980,1000000
45825,731699878.274243,1026077,1000000
45825,731704156.924813,1026071,1000000
45825,731717706.315080,1026052,1000000
45825,731588650.920405,1026233,1000000
45825,731693460.392209,1026086,1000000
45825,731697025.868328,1026081,1000000
45825,731518794.618890,1026331,1000000
45825,731676346.590521,1026110,1000000
45825,731709148.747057,1026064,1000000
45825,731683477.243933,1026100,1000000
45825,731410472.457897,1026483,1000000
45825,731695599.673711,1026083,1000000
45825,731699878.274243,1026077,1000000
45825,731709148.747057,1026064,1000000
45825,731706296.268863,1026068,1000000
45825,731694173.484653,1026085,1000000
45825,731716280.039842,1026054,1000000
45825,731692747.301155,1026087,1000000
45825,731721272.027500,1026047,1000000
45825,731715566.904308,1026055,1000000
67017,730942820.852162,1502156,1000000
67017,731058649.007469,1501918,1000000
67017,730907787.632769,1502228,1000000
67017,730699117.629639,1502657,1000000
67017,730998296.985038,1502042,1000000
67017,730854757.620960,1502337,1000000
67017,730811950.014144,1502425,1000000
67017,730662649.095115,1502732,1000000
67017,731008517.191171,1502021,1000000
67017,730927736.693235,1502187,1000000
67017,731021171.175670,1501995,1000000
67017,731076659.202693,1501881,1000000
67017,730920924.696495,1502201,1000000
67017,731114142.724350,1501804,1000000
67017,730785197.806294,1502480,1000000
67017,730732671.896754,1502588,1000000
67017,731037232.633049,1501962,1000000
67017,730983697.186287,1502072,1000000
67017,731098564.690153,1501836,1000000
67017,730711760.904706,1502631,1000000
98010,730700726.167041,1098783,1000000
98010,730694076.136270,1098793,1000000
98010,730290645.806804,1099400,1000000
98010,730618939.199531,1098906,1000000
98010,730520553.130237,1099054,1000000
98010,730606307.072821,1098925,1000000
98010,730660162.862062,1098844,1000000
98010,730670137.027690,1098829,1000000
98010,730657503.130551,1098848,1000000
98010,730620268.922490,1098904,1000000
98010,730361064.465011,1099294,1000000
98010,730562430.447565,1098991,1000000
98010,730718681.854752,1098756,1000000
98010,730522547.179339,1099051,1000000
98010,730650188.968739,1098859,1000000
98010,730700061.158517,1098784,1000000
98010,730698731.145100,1098786,1000000
98010,730579049.761321,1098966,1000000
98010,730486655.960986,1099105,1000000
98010,730693411.139850,1098794,1000000
143335,730416383.263154,1607543,1000000
143335,730205617.264104,1608007,1000000
143335,730224236.084594,1607966,1000000
143335,730214699.496949,1607987,1000000
143335,730360954.552099,1607665,1000000
143335,730153398.809294,1608122,1000000
143335,730006319.142825,1608446,1000000
143335,730390030.859647,1607601,1000000
143335,730369132.029606,1607647,1000000
143335,730126157.362786,1608182,1000000
143335,729892872.239379,1608696,1000000
143335,730396391.610532,1607587,1000000
143335,730318252.922235,1607759,1000000
143335,730352777.257706,1607683,1000000
143335,730289182.329149,1607823,1000000
143335,730299175.084479,1607801,1000000
143335,730392302.543674,1607596,1000000
143335,730261476.574181,1607884,1000000
143335,730382761.565721,1607617,1000000
143335,730415928.895259,1607544,1000000
209620,729959166.323056,1176235,1000000
209620,730011299.569528,1176151,1000000
209620,729929999.778965,1176282,1000000
209620,729992679.698108,1176181,1000000
209620,729853681.342735,1176405,1000000
209620,729955442.804663,1176241,1000000
209620,729975302.008402,1176209,1000000
209620,729561585.077782,1176876,1000000
209620,729824523.227467,1176452,1000000
209620,729770555.842178,1176539,1000000
209620,729935584.681447,1176273,1000000
209620,729916348.154899,1176304,1000000
209620,729908902.029727,1176316,1000000
209620,729921932.848478,1176295,1000000
209620,729949237.025091,1176251,1000000
209620,730019368.475468,1176138,1000000
209620,730038610.432554,1176107,1000000
209620,730021851.251643,1176134,1000000
209620,729895871.676229,1176337,1000000
209620,729967234.076560,1176222,1000000
306559,729652631.309809,1720892,1000000
306559,729572504.722323,1721081,1000000
306559,729755677.073011,1720649,1000000
306559,729741257.396046,1720683,1000000
306559,729619137.103414,1720971,1000000
306559,729643303.500349,1720914,1000000
306559,729743802.003514,1720677,1000000
306559,729544104.283885,1721148,1000000
306559,729605146.763168,1721004,1000000
306559,729469086.895270,1721325,1000000
306559,729541561.068911,1721154,1000000
306559,729589885.185702,1721040,1000000
306559,729631432.087775,1720942,1000000
306559,729715388.227418,1720744,1000000
306559,729643727.486514,1720913,1000000
306559,729672559.701774,1720845,1000000
306559,729356377.908574,1721591,1000000
306559,729677647.976300,1720833,1000000
306559,729456797.381596,1721354,1000000
306559,729649663.344566,1720899,1000000
448328,729059815.133750,1259397,1000000
448328,729517429.984101,1258607,1000000
448328,729548151.291085,1258554,1000000
448328,728891395.329637,1259688,1000000
448328,729545252.944042,1258559,1000000
448328,729523805.891644,1258596,1000000
448328,729287392.256101,1259004,1000000
448328,729498882.523106,1258639,1000000
448328,729522646.627438,1258598,1000000
448328,729548151.291085,1258554,1000000
448328,729471063.099881,1258687,1000000
448328,729508156.135713,1258623,1000000
448328,729531920.844252,1258582,1000000
448328,729546991.949504,1258556,1000000
448328,729659465.241322,1258362,1000000
448328,729508156.135713,1258623,1000000
448328,729511633.801228,1258617,1000000
448328,729512213.415371,1258616,1000000
448328,729640910.557425,1258394,1000000
448328,729519168.856924,1258604,1000000
655657,728758917.203329,1842562,1000000
655657,729445384.359647,1840828,1000000
655657,729293252.488035,1841212,1000000
655657,729448158.185940,1840821,1000000
655657,729462027.633848,1840786,1000000
655657,729400213.586305,1840942,1000000
655657,729500468.574539,1840689,1000000
655657,729512358.345571,1840659,1000000
655657,729464405.306446,1840780,1000000
655657,729467575.560689,1840772,1000000
655657,729517907.038022,1840645,1000000
655657,729412496.312967,1840911,1000000
655657,729466386.712119,1840775,1000000
655657,729258001.815021,1841301,1000000
655657,729465197.867423,1840778,1000000
655657,729403383.282616,1840934,1000000
655657,729493334.897949,1840707,1000000
655657,728932984.894594,1842122,1000000
655657,729255229.434728,1841308,1000000
655657,729488975.497605,1840718,1000000
958866,729236964.923903,1346444,1000000
958866,729450418.632295,1346050,1000000
958866,729471012.145508,1346012,1000000
958866,729438496.603451,1346072,1000000
958866,729460715.243557,1346031,1000000
958866,729477515.601783,1346000,1000000
958866,729451502.472423,1346048,1000000
958866,729475889.726843,1346003,1000000
958866,729478057.561707,1345999,1000000
958866,729426033.080875,1346095,1000000
958866,729289504.117438,1346347,1000000
958866,729311171.968949,1346307,1000000
958866,729453670.162342,1346044,1000000
958866,727649202.375606,1349382,1000000
958866,729460715.243557,1346031,1000000
958866,729439038.505398,1346071,1000000
958866,729177393.554213,1346554,1000000
958866,729460715.243557,1346031,1000000
958866,729192014.716378,1346527,1000000
958866,729375099.633112,1346189,1000000
1402294,729423260.926767,1968606,1000000
1402294,729463280.125253,1968498,1000000
1402294,729408440.115694,1968646,1000000
1402294,729458092.203654,1968512,1000000
1402294,729434006.391419,1968577,1000000
1402294,729466244.685012,1968490,1000000
1402294,729436970.713244,1968569,1000000
1402294,729445493.272700,1968546,1000000
1402294,729477732.581679,1968459,1000000
1402294,728061893.629071,1972287,1000000
1402294,729422149.345045,1968609,1000000
1402294,729265820.599066,1969031,1000000
1402294,729436600.171698,1968570,1000000
1402294,729374354.535748,1968738,1000000
1402294,729422890.399150,1968607,1000000
1402294,729450310.459616,1968533,1000000
1402294,729433635.852885,1968578,1000000
1402294,729488109.057417,1968431,1000000
1402294,729455868.831273,1968518,1000000
1402294,729468097.547098,1968485,1000000
2050785,729429023.177750,1439484,1000000
2050785,729401154.119479,1439539,1000000
2050785,729439664.652721,1439463,1000000
2050785,729397607.301191,1439546,1000000
2050785,728542817.791686,1441235,1000000
2050785,729424969.364192,1439492,1000000
2050785,729423955.917843,1439494,1000000
2050785,729415848.448430,1439510,1000000
2050785,729248165.596062,1439841,1000000
2050785,729301349.691888,1439736,1000000
2050785,729433583.771861,1439475,1000000
2050785,729390513.768096,1439560,1000000
2050785,729421422.314291,1439499,1000000
2050785,729402167.502468,1439537,1000000
2050785,729417875.298887,1439506,1000000
2050785,729421422.314291,1439499,1000000
2050785,729450306.438189,1439442,1000000
2050785,729362647.652324,1439615,1000000
2050785,729432570.301575,1439477,1000000
2050785,729454867.298443,1439433,1000000
2999171,729221404.786463,1052886,1000000
2999171,729387664.988990,1052646,1000000
2999171,729444487.936126,1052564,1000000
2999171,729247724.267891,1052848,1000000
2999171,729387664.988990,1052646,1000000
2999171,729422312.074148,1052596,1000000
2999171,729232486.441821,1052870,1000000
2999171,729344014.347745,1052709,1000000
2999171,729182621.644877,1052942,1000000
2999171,729404295.179086,1052622,1000000
2999171,729409838.744307,1052614,1000000
2999171,729423005.049425,1052595,1000000
2999171,729305910.916407,1052764,1000000
2999171,729420233.156216,1052599,1000000
2999171,729406374.006169,1052619,1000000
2999171,729399444.628639,1052629,1000000
2999171,729399444.628639,1052629,1000000
2999171,729420926.127544,1052598,1000000
2999171,729419540.186206,1052600,1000000
2999171,729420926.127544,1052598,1000000
4386138,729421358.839839,1539372,1000000
4386138,729390560.315232,1539437,1000000
4386138,729420411.154145,1539374,1000000
4386138,729404774.695711,1539407,1000000
4386138,729446947.284447,1539318,1000000
4386138,726856491.826795,1544804,1000000
4386138,729419937.312221,1539375,1000000
4386138,729397667.436220,1539422,1000000
4386138,726800975.065408,1544922,1000000
4386138,729363080.750506,1539495,1000000
4386138,729394350.762523,1539429,1000000
4386138,729399088.877037,1539419,1000000
4386138,729381084.369359,1539457,1000000
4386138,729400036.507327,1539417,1000000
4386138,729412355.925168,1539391,1000000
4386138,729408091.464207,1539400,1000000
4386138,729384874.718162,1539449,1000000
4386138,729155629.498166,1539933,1000000
4386138,729409039.117889,1539398,1000000
4386138,729390560.315232,1539437,1000000
6414508,729424526.684334,1125623,1000000
6414508,729394719.051515,1125669,1000000
6414508,729076059.284596,1126161,1000000
6414508,729392127.198574,1125673,1000000
6414508,729383055.858334,1125687,1000000
6414508,729415454.538186,1125637,1000000
6414508,728925893.538046,1126393,1000000
6414508,729390831.279010,1125675,1000000
6414508,729372688.888632,1125703,1000000
6414508,729416750.545248,1125635,1000000
6414508,729189371.803912,1125986,1000000
6414508,729389535.364052,1125677,1000000
6414508,729434895.127696,1125607,1000000
6414508,729383055.858334,1125687,1000000
6414508,729419342.573188,1125631,1000000
6414508,729440079.459914,1125599,1000000
6414508,729433599.056155,1125609,1000000
6414508,729432302.989221,1125611,1000000
6414508,729412862.537879,1125641,1000000
6414508,729350660.056479,1125737,1000000
9380897,729378952.419713,1646270,1000000
9380897,729388256.576010,1646249,1000000
9380897,729450733.487718,1646108,1000000
9380897,729240304.315057,1646583,1000000
9380897,729437882.752165,1646137,1000000
9380897,729440984.612394,1646130,1000000
9380897,729080016.636864,1646945,1000000
9380897,729416613.564089,1646185,1000000
9380897,729419715.243431,1646178,1000000
9380897,729452949.177542,1646103,1000000
9380897,729445859.017483,1646119,1000000
9380897,729249604.934403,1646562,1000000
9380897,729433451.569028,1646147,1000000
9380897,729394902.547269,1646234,1000000
9380897,729456937.453147,1646094,1000000
9380897,729464470.981613,1646077,1000000
9380897,729421487.643469,1646174,1000000
9380897,729436553.391571,1646140,1000000
9380897,729438325.873439,1646136,1000000
9380897,729422373.846718,1646172,1000000
13719093,729110538.872332,1204237,1000000
13719093,729438842.896249,1203695,1000000
13719093,729159583.974169,1204156,1000000
13719093,729267385.284449,1203978,1000000
13719093,729271019.591818,1203972,1000000
13719093,729074213.420776,1204297,1000000
13719093,729412179.882848,1203739,1000000
13719093,729194101.149490,1204099,1000000
13719093,729436418.905391,1203699,1000000
13719093,729427935.064255,1203713,1000000
13719093,729434600.922820,1203702,1000000
13719093,729389154.303496,1203777,1000000
13719093,729435206.916003,1203701,1000000
13719093,729449751.054477,1203677,1000000
13719093,729403696.605533,1203753,1000000
13719093,729409756.069194,1203743,1000000
13719093,729403696.605533,1203753,1000000
13719093,729417633.522468,1203730,1000000
13719093,729389760.221171,1203776,1000000
13719093,729376430.264878,1203798,1000000
20063488,729229197.262686,1760850,1000000
20063488,729260672.863184,1760774,1000000
20063488,729431351.051659,1760362,1000000
20063488,729110773.954993,1761136,1000000
20063488,729105805.985641,1761148,1000000
20063488,729443782.195631,1760332,1000000
20063488,729378730.568609,1760489,1000000
20063488,729243278.116510,1760816,1000000
20063488,729106219.980501,1761147,1000000
20063488,729261087.033933,1760773,1000000
20063488,729361330.189585,1760531,1000000
20063488,729366301.641732,1760519,1000000
20063488,729396546.102522,1760446,1000000
20063488,729437566.570682,1760347,1000000
20063488,729351801.762400,1760554,1000000
20063488,729216359.311049,1760881,1000000
20063488,728467571.457505,1762691,1000000
20063488,728439883.409975,1762758,1000000
20063488,729385359.502815,1760473,1000000
20063488,729411876.444622,1760409,1000000
29341848,726933377.927664,1291644,1000000
29341848,727014429.732869,1291500,1000000
29341848,726978404.477053,1291564,1000000
29341848,726933940.725107,1291643,1000000
29341848,722792404.260364,1299044,1000000
29341848,726936754.725395,1291638,1000000
29341848,726947448.125182,1291619,1000000
29341848,726916494.409580,1291674,1000000
29341848,727002608.552242,1291521,1000000
29341848,726962081.708402,1291593,1000000
29341848,726977841.610759,1291565,1000000
29341848,726919871.050456,1291668,1000000
29341848,726989099.102238,1291545,1000000
29341848,726966021.619931,1291586,1000000
29341848,726964895.926565,1291588,1000000
29341848,715293911.151538,1312662,1000000
29341848,726928875.579490,1291652,1000000
29341848,722512641.712843,1299547,1000000
29341848,726983470.312917,1291555,1000000
29341848,715632465.753738,1312041,1000000
42910984,726530565.943497,1890012,1000000
42910984,722419680.055472,1900767,1000000
42910984,725486486.200899,1892732,1000000
42910984,726583233.282624,1889875,1000000
42910984,726571315.187104,1889906,1000000
42910984,726563241.860664,1889927,1000000
42910984,725510251.655069,1892670,1000000
42910984,722728807.118488,1899954,1000000
42910984,726567855.168090,1889915,1000000
42910984,726574775.239074,1889897,1000000
42910984,725474220.769203,1892764,1000000
42910984,726705512.456094,1889557,1000000
42910984,726540560.617909,1889986,1000000
42910984,726412188.412544,1890320,1000000
42910984,726591691.523097,1889853,1000000
42910984,726500199.196758,1890091,1000000
42910984,717182586.659577,1914647,1000000
42910984,726527490.714384,1890020,1000000
42910984,722110057.836054,1901582,1000000
42910984,726540945.033955,1889985,1000000
62755168,726560538.710403,1381967,1000000
62755168,726515853.238518,1382052,1000000
62755168,726481685.703888,1382117,1000000
62755168,725341285.424297,1384290,1000000
62755168,722653826.942980,1389438,1000000
62755168,726472224.493266,1382135,1000000
62755168,725343905.337412,1384285,1000000
62755168,725401024.147218,1384176,1000000
62755168,726501660.180062,1382079,1000000
62755168,726471173.262853,1382137,1000000
62755168,726604178.064150,1381884,1000000
62755168,726536355.302012,1382013,1000000
62755168,726416513.473410,1382241,1000000
62755168,726433330.994083,1382209,1000000
62755168,726470647.648787,1382138,1000000
62755168,726319302.443675,1382426,1000000
62755168,726531623.953888,1382022,1000000
62755168,725855675.051633,1383309,1000000
62755168,726581043.296033,1381928,1000000
62755168,725479118.543208,1384027,1000000
91776294,726431705.299651,1010708,1000000
91776294,726423080.576223,1010720,1000000
91776294,726459018.275006,1010670,1000000
91776294,726517963.799293,1010588,1000000
91776294,726555348.844573,1010536,1000000
91776294,726397926.302615,1010755,1000000
91776294,725420416.809519,1012117,1000000
91776294,726482739.104149,1010637,1000000
91776294,726553910.887072,1010538,1000000
91776294,725393181.874318,1012155,1000000
91776294,725388881.808329,1012161,1000000
91776294,721918234.225837,1017027,1000000
91776294,725562358.251994,1011919,1000000
91776294,725350183.508444,1012215,1000000
91776294,725321520.763049,1012255,1000000
91776294,725449804.164905,1012076,1000000
91776294,708068448.867801,1036920,1000000
91776294,725371682.054170,1012185,1000000
91776294,726395770.303079,1010758,1000000
91776294,726487052.148608,1010631,1000000
134218240,726435604.579386,1478102,1000000
134218240,726437570.445261,1478098,1000000
134218240,722429282.398764,1486299,1000000
134218240,726460178.667598,1478052,1000000
134218240,726525062.249648,1477920,1000000
134218240,726431672.879556,1478110,1000000
134218240,726551608.873876,1477866,1000000
134218240,726446908.453472,1478079,1000000
134218240,726442976.631281,1478087,1000000
134218240,726502941.544624,1477965,1000000
134218240,726408575.002520,1478157,1000000
134218240,726438553.382189,1478096,1000000
134218240,723003774.784226,1485118,1000000
134218240,726445434.015163,1478082,1000000
134218240,726416929.384226,1478140,1000000
134218240,726262650.038486,1478454,1000000
134218240,726448874.380529,1478075,1000000
134218240,726440027.792568,1478093,1000000
134218240,726401203.648831,1478172,1000000
134218240,726400220.812976,1478174,1000000
