ArraySize,AdditionsPerSecond,ActualRuntime,MinimalRuntime
143335,730370040.649521,1607645,1000000
143335,730172014.966908,1608081,1000000
143335,730414111.429332,1607548,1000000
143335,730402298.121268,1607574,1000000
143335,730420018.226664,1607535,1000000
143335,730409113.444670,1607559,1000000
143335,730241947.551101,1607927,1000000
143335,730376401.052232,1607631,1000000
143335,730393665.560873,1607593,1000000
209620,729458693.912367,1177042,1000000
209620,730080822.149606,1176039,1000000
209620,730017506.404419,1176141,1000000
209620,729767454.510839,1176544,1000000
209620,730000127.532693,1176169,1000000
209620,730089513.403201,1176025,1000000
209620,730031782.525223,1176118,1000000
209620,729847477.293302,1176415,1000000
209620,729884703.172087,1176355,1000000
209620,729931240.861019,1176280,1000000
209620,729918209.709930,1176301,1000000
209620,730036748.263343,1176110,1000000
209620,729895251.194810,1176338,1000000
209620,729751328.012783,1176570,1000000
209620,729961648.689756,1176231,1000000
209620,729859885.497643,1176395,1000000
209620,730000748.192435,1176168,1000000
209620,729931861.403630,1176279,1000000
209620,730092617.472492,1176020,1000000
209620,729914486.609363,1176307,1000000
306559,729640335.610990,1720921,1000000
306559,729483919.618426,1721290,1000000
306559,729586917.730893,1721047,1000000
306559,729522063.676505,1721200,1000000
306559,729530964.530708,1721179,1000000
306559,729448745.855779,1721373,1000000
306559,729604722.821840,1721005,1000000
306559,729614897.549711,1720981,1000000
306559,729475867.493867,1721309,1000000
306559,729720901.175140,1720731,1000000
306559,729673831.763753,1720842,1000000
306559,729598363.761025,1721020,1000000
306559,729687824.738248,1720809,1000000
306559,729581830.721666,1721059,1000000
306559,729876994.564519,1720363,1000000
306559,729674255.785398,1720841,1000000
306559,729752708.269404,1720656,1000000
306559,729564026.747994,1721101,1000000
306559,729613201.742026,1720985,1000000
306559,729274198.578801,1721785,1000000
448328,729211517.430617,1259135,1000000
448328,729564382.460116,1258526,1000000
448328,729538297.005095,1258571,1000000
448328,729244529.727308,1259078,1000000
448328,729540615.636672,1258567,1000000
448328,729537717.349504,1258572,1000000
448328,729432235.369262,1258754,1000000
448328,729515691.119568,1258610,1000000
448328,729550469.985301,1258550,1000000
448328,729548151.291085,1258554,1000000
448328,729549310.636350,1258552,1000000
448328,729245688.107787,1259076,1000000
448328,729504098.901186,1258630,1000000
448328,729531341.198793,1258583,1000000
448328,729513372.646419,1258614,1000000
448328,729194722.847858,1259164,1000000
448328,729555687.101175,1258541,1000000
448328,729585831.898412,1258489,1000000
448328,729303611.824213,1258976,1000000
448328,729494245.805218,1258647,1000000
655657,729418835.946645,1840895,1000000
655657,729468368.128555,1840770,1000000
655657,729469160.698143,1840768,1000000
655657,729244140.124344,1841336,1000000
655657,729271864.032682,1841266,1000000
655657,729503639.142252,1840681,1000000
655657,729458461.154012,1840795,1000000
655657,729525437.541358,1840626,1000000
655657,729480653.150718,1840739,1000000
655657,729507998.717858,1840670,1000000
655657,729504828.112250,1840678,1000000
655657,729275824.763096,1841256,1000000
655657,729557146.629315,1840546,1000000
655657,729511169.351027,1840662,1000000
655657,729435081.760965,1840854,1000000
655657,729228298.837391,1841376,1000000
655657,729413684.985887,1840908,1000000
655657,729460442.527393,1840790,1000000
655657,729465990.430123,1840776,1000000
655657,729296817.352568,1841203,1000000
958866,729319297.745214,1346292,1000000
958866,729486187.057201,1345984,1000000
958866,729476973.642664,1346001,1000000
958866,729458005.580831,1346036,1000000
958866,729479141.483971,1345997,1000000
958866,729476973.642664,1346001,1000000
958866,729491064.841472,1345975,1000000
958866,729464508.805192,1346024,1000000
958866,729109169.216146,1346680,1000000
958866,729453670.162342,1346044,1000000
958866,729362096.488446,1346213,1000000
958866,729489438.906134,1345978,1000000
958866,729384310.474442,1346172,1000000
958866,729238048.129812,1346442,1000000
958866,729472637.998706,1346009,1000000
958866,728632496.784932,1347561,1000000
958866,729495942.690974,1345966,1000000
958866,729467760.460856,1346018,1000000
958866,729456379.792859,1346039,1000000
958866,729468844.352519,1346016,1000000
1402294,729469579.843544,1968481,1000000
1402294,729448087.134672,1968539,1000000
1402294,729252857.953974,1969066,1000000
1402294,729490332.626338,1968425,1000000
1402294,729431412.629586,1968584,1000000
1402294,729171018.749426,1969287,1000000
1402294,729479214.917283,1968455,1000000
1402294,729440676.149407,1968559,1000000
1402294,729443269.977120,1968552,1000000
1402294,729460686.155229,1968505,1000000
1402294,729402511.959900,1968662,1000000
1402294,729434006.391419,1968577,1000000
1402294,729475509.089570,1968465,1000000
1402294,729437711.797465,1968567,1000000
1402294,729440676.149407,1968559,1000000
1402294,729192124.840674,1969230,1000000
1402294,729459574.459438,1968508,1000000
1402294,729444011.074141,1968550,1000000
1402294,729471432.722573,1968476,1000000
1402294,728886391.046752,1970056,1000000
2050785,729455880.830689,1439431,1000000
2050785,729457401.134339,1439428,1000000
2050785,729175240.019861,1439985,1000000
2050785,729439157.908777,1439464,1000000
2050785,729418382.013261,1439505,1000000
2050785,729131694.201189,1440071,1000000
2050785,729289699.178821,1439759,1000000
2050785,729408754.560535,1439524,1000000
2050785,729447265.896371,1439448,1000000
2050785,729441184.888778,1439460,1000000
2050785,729165112.621137,1440005,1000000
2050785,729427502.992386,1439487,1000000
2050785,729422435.753600,1439497,1000000
2050785,729283620.798030,1439771,1000000
2050785,729437130.940042,1439468,1000000
2050785,729438144.423001,1439466,1000000
2050785,729403687.582231,1439534,1000000
2050785,729431050.101425,1439480,1000000
2050785,729477165.658484,1439389,1000000
2050785,729405207.668331,1439531,1000000
2999171,729407066.951164,1052618,1000000
2999171,729048989.920570,1053135,1000000
2999171,729427162.928741,1052589,1000000
2999171,729419540.186206,1052600,1000000
2999171,729218634.425249,1052890,1000000
2999171,729260884.721071,1052829,1000000
2999171,729408452.845102,1052616,1000000
2999171,729374499.959626,1052665,1000000
2999171,729283743.479269,1052796,1000000
2999171,729434092.832937,1052579,1000000
2999171,729416075.355903,1052605,1000000
2999171,729416075.355903,1052605,1000000
2999171,729430627.864380,1052584,1000000
2999171,729439636.851101,1052571,1000000
2999171,729423005.049425,1052595,1000000
2999171,729385586.268547,1052649,1000000
2999171,729409838.744307,1052614,1000000
2999171,729423698.026019,1052594,1000000
2999171,729419540.186206,1052600,1000000
2999171,729255343.419732,1052837,1000000
4386138,729431309.688304,1539351,1000000
4386138,729397667.436220,1539422,1000000
4386138,729387243.706169,1539444,1000000
4386138,729437469.873413,1539338,1000000
4386138,729427518.856875,1539359,1000000
4386138,729445525.657092,1539321,1000000
4386138,729427045.005717,1539360,1000000
4386138,729418515.790144,1539378,1000000
4386138,729419463.470913,1539376,1000000
4386138,729430835.832220,1539352,1000000
4386138,729422306.527995,1539370,1000000
4386138,729438417.603434,1539336,1000000
4386138,729414251.257156,1539387,1000000
4386138,729444104.035278,1539324,1000000
4386138,729414251.257156,1539387,1000000
4386138,729241816.371608,1539751,1000000
4386138,728684330.037270,1540929,1000000
4386138,729427518.856875,1539359,1000000
4386138,729419937.312221,1539375,1000000
4386138,729163205.549390,1539917,1000000
6414508,729432302.989221,1125611,1000000
6414508,729424526.684334,1125623,1000000
6414508,729414158.535729,1125639,1000000
6414508,729426470.745012,1125620,1000000
6414508,729418046.556915,1125633,1000000
6414508,729417398.550506,1125634,1000000
6414508,729451744.476852,1125581,1000000
6414508,729425822.723634,1125621,1000000
6414508,729403142.700790,1125656,1000000
6414508,729447208.037044,1125588,1000000
6414508,729418046.556915,1125633,1000000
6414508,729422582.634019,1125626,1000000
6414508,729404438.664101,1125654,1000000
6414508,729224343.921303,1125932,1000000
6414508,729434895.127696,1125607,1000000
6414508,729410270.555992,1125645,1000000
6414508,729405734.632018,1125652,1000000
6414508,729407678.592528,1125649,1000000
6414508,726772789.958663,1129730,1000000
6414508,729149870.298487,1126047,1000000
9380897,729362559.959959,1646307,1000000
9380897,729125616.179330,1646842,1000000
9380897,729428577.329758,1646158,1000000
9380897,729464470.981613,1646077,1000000
9380897,729433451.569028,1646147,1000000
9380897,729448074.677695,1646114,1000000
9380897,729413955.002791,1646191,1000000
9380897,729446302.148449,1646118,1000000
9380897,729416170.469194,1646186,1000000
9380897,729423703.155630,1646169,1000000
9380897,729436996.511230,1646139,1000000
9380897,729469345.700598,1646066,1000000
9380897,729418829.046641,1646180,1000000
9380897,729401548.639640,1646219,1000000
9380897,729426361.787988,1646163,1000000
9380897,729148639.474371,1646790,1000000
9380897,729420601.442373,1646176,1000000
9380897,729223475.225932,1646621,1000000
9380897,729424589.364263,1646167,1000000
9380897,729433451.569028,1646147,1000000
13719093,729337049.149280,1203863,1000000
13719093,729405514.434060,1203750,1000000
13719093,729415209.672569,1203734,1000000
13719093,729435206.916003,1203701,1000000
13719093,729423693.217692,1203720,1000000
13719093,729455205.255934,1203668,1000000
13719093,729464295.772951,1203653,1000000
13719093,729416421.595505,1203732,1000000
13719093,729452175.133944,1203673,1000000
13719093,729480659.274559,1203626,1000000
13719093,729440054.897719,1203693,1000000
13719093,729420663.357494,1203725,1000000
13719093,729404302.547369,1203752,1000000
13719093,729415209.672569,1203734,1000000
13719093,729250425.662331,1204006,1000000
13719093,729423693.217692,1203720,1000000
13719093,729412785.838779,1203738,1000000
13719093,729483083.559456,1203622,1000000
13719093,729199551.528540,1204090,1000000
13719093,729457023.341212,1203665,1000000
20063488,728847978.539776,1761771,1000000
20063488,729162113.602860,1761012,1000000
20063488,729384945.190897,1760474,1000000
20063488,729369615.980815,1760511,1000000
20063488,729416434.238167,1760398,1000000
20063488,729167082.339580,1761000,1000000
20063488,729318661.345856,1760634,1000000
20063488,729118640.044926,1761117,1000000
20063488,729015980.219886,1761365,1000000
20063488,729113671.968379,1761129,1000000
20063488,729175363.717930,1760980,1000000
20063488,729146379.716646,1761050,1000000
20063488,729333159.907509,1760599,1000000
20063488,729077655.438061,1761216,1000000
20063488,729277240.060111,1760734,1000000
20063488,729052818.524751,1761276,1000000
20063488,729129404.443041,1761091,1000000
20063488,729269784.728343,1760752,1000000
20063488,729279725.204574,1760728,1000000
20063488,729252803.708329,1760793,1000000
29341848,726917057.180881,1291673,1000000
29341848,727027377.181320,1291477,1000000
29341848,726942945.602717,1291627,1000000
29341848,727020059.001618,1291490,1000000
29341848,727058903.332066,1291421,1000000
29341848,726985721.818186,1291551,1000000
29341848,725900988.108832,1293481,1000000
29341848,726971650.139055,1291576,1000000
29341848,726948010.944412,1291618,1000000
29341848,716411648.280882,1310614,1000000
29341848,726937317.528067,1291637,1000000
29341848,726447446.360100,1292508,1000000
29341848,727021184.865829,1291488,1000000
29341848,726986284.696682,1291550,1000000
29341848,726945759.672722,1291622,1000000
29341848,726993039.306625,1291538,1000000
29341848,726978967.344218,1291563,1000000
29341848,725988545.802486,1293325,1000000
29341848,722894240.415256,1298861,1000000
29341848,726959830.349559,1291597,1000000
42910984,726645905.831153,1889712,1000000
42910984,726582464.361437,1889877,1000000
42910984,726592075.993252,1889852,1000000
42910984,721781730.581719,1902447,1000000
42910984,725529418.478089,1892620,1000000
42910984,726872078.275433,1889124,1000000
42910984,717469252.545350,1913882,1000000
42910984,725532485.263752,1892612,1000000
42910984,726568239.613019,1889914,1000000
42910984,726737050.238823,1889475,1000000
42910984,726570930.738920,1889907,1000000
42910984,725442025.984125,1892848,1000000
42910984,725888024.697558,1891685,1000000
42910984,722054999.482050,1901727,1000000
42910984,726562088.542962,1889930,1000000
42910984,725477287.088246,1892756,1000000
42910984,726577466.413389,1889890,1000000
42910984,725539768.983611,1892593,1000000
42910984,726600149.960499,1889831,1000000
42910984,726502121.067507,1890086,1000000
62755168,726491672.804678,1382098,1000000
62755168,727019276.733317,1381095,1000000
62755168,726445419.068056,1382186,1000000
62755168,726506916.803720,1382069,1000000
62755168,725910775.272483,1383204,1000000
62755168,726424396.589270,1382226,1000000
62755168,726446995.803016,1382183,1000000
62755168,726421243.322395,1382232,1000000
62755168,726459609.929104,1382159,1000000
62755168,723303501.682046,1388190,1000000
62755168,726443842.339941,1382189,1000000
62755168,726500083.207798,1382082,1000000
62755168,726456981.950044,1382164,1000000
62755168,726431228.761414,1382213,1000000
62755168,726443842.339941,1382189,1000000
62755168,726464340.339326,1382150,1000000
62755168,726460135.527197,1382158,1000000
62755168,726493249.740430,1382095,1000000
62755168,726461712.326042,1382155,1000000
62755168,726558961.482521,1381970,1000000
91776294,697524720.832534,1052594,1000000
91776294,726414456.057590,1010732,1000000
91776294,721816742.530747,1017170,1000000
91776294,726440330.227883,1010696,1000000
91776294,726238416.897714,1010977,1000000
91776294,726397926.302615,1010755,1000000
91776294,726442486.491942,1010693,1000000
91776294,726489927.540032,1010627,1000000
91776294,726498553.850873,1010615,1000000
91776294,726650985.794777,1010403,1000000
91776294,726639479.265532,1010419,1000000
91776294,725267067.787117,1012331,1000000
91776294,725520056.760127,1011978,1000000
91776294,725647693.220004,1011800,1000000
91776294,725427584.237635,1012107,1000000
91776294,725326536.579969,1012248,1000000
91776294,725412532.802175,1012128,1000000
91776294,726460455.856918,1010668,1000000
91776294,726469081.467878,1010656,1000000
91776294,726462612.240456,1010665,1000000
134218240,725997482.072273,1478994,1000000
134218240,725802657.985617,1479391,1000000
134218240,725654033.874571,1479694,1000000
134218240,725649620.227843,1479703,1000000
134218240,725819829.709684,1479356,1000000
134218240,725356478.175722,1480301,1000000
134218240,722898147.555938,1485335,1000000
134218240,725318749.670692,1480378,1000000
134218240,721887732.668914,1487414,1000000
134218240,725750657.149017,1479497,1000000
134218240,725360888.257182,1480292,1000000
134218240,725407932.462998,1480196,1000000
134218240,725472138.047991,1480065,1000000
134218240,725336878.462462,1480341,1000000
134218240,725386859.824663,1480239,1000000
134218240,726438553.382189,1478096,1000000
134218240,726412506.452327,1478149,1000000
134218240,726496059.822230,1477979,1000000
134218240,726546692.685990,1477876,1000000
134218240,725338838.386124,1480337,1000000
