ArraySize,AdditionsPerSecond,ActualRuntime,MinimalRuntime
6850,743225710.720446,1207683,1000000
6850,743431931.804252,1207348,1000000
6850,743087268.235660,1207908,1000000
6850,743205402.594650,1207716,1000000
6850,743440552.490032,1207334,1000000
6850,743429468.787893,1207352,1000000
6850,743207248.742044,1207713,1000000
6850,743412228.130332,1207380,1000000
6850,743449173.375741,1207320,1000000
6850,743268792.237248,1207613,1000000
6850,743454715.479276,1207311,1000000
6850,743414075.305393,1207377,1000000
6850,743446094.465036,1207325,1000000
6850,743476884.719720,1207275,1000000
6850,743464568.311805,1207295,1000000
10018,739119774.348465,1776190,1000000
10018,739096055.897631,1776247,1000000
10018,739111868.029044,1776209,1000000
10018,738572972.790513,1777505,1000000
10018,739133922.921185,1776156,1000000
10018,739090230.546074,1776261,1000000
10018,739111451.911655,1776210,1000000
10018,739103545.770281,1776229,1000000
10018,738109138.422891,1778622,1000000
10018,738886816.941044,1776750,1000000
10018,739121022.730152,1776187,1000000
10018,738960432.247929,1776573,1000000
10018,739142662.016119,1776135,1000000
10018,739128513.108831,1776169,1000000
10018,738877668.040694,1776772,1000000
10018,738901372.476734,1776715,1000000
10018,739137252.075840,1776148,1000000
10018,739128096.972700,1776170,1000000
10018,738896797.818009,1776726,1000000
10018,739103129.662262,1776230,1000000
14650,735929961.906821,1304433,1000000
14650,735772026.491650,1304713,1000000
14650,736202559.914107,1303950,1000000
14650,736235872.477071,1303891,1000000
14650,736240954.319486,1303882,1000000
14650,736228532.161877,1303904,1000000
14650,736214416.582498,1303929,1000000
14650,736201995.320376,1303951,1000000
14650,736229096.796311,1303903,1000000
14650,736198043.188508,1303958,1000000
14650,736207641.296654,1303941,1000000
14650,736241518.972974,1303881,1000000
14650,736208770.502301,1303939,1000000
14650,736239260.364219,1303885,1000000
14650,736226838.263772,1303907,1000000
14650,736220062.749297,1303919,1000000
14650,735916986.084621,1304456,1000000
14650,736237001.769322,1303889,1000000
14650,736218933.509009,1303921,1000000
14650,736211593.531574,1303934,1000000
21426,734089602.181706,1912632,1000000
21426,733966035.775037,1912954,1000000
21426,733848264.298494,1913261,1000000
21426,734203995.745513,1912334,1000000
21426,734121459.894622,1912549,1000000
21426,734190558.412106,1912369,1000000
21426,734233943.572409,1912256,1000000
21426,733875881.577826,1913189,1000000
21426,733388665.211078,1914460,1000000
21426,734119924.519739,1912553,1000000
21426,733708292.006902,1913626,1000000
21426,733991743.370100,1912887,1000000
21426,733759672.891238,1913492,1000000
21426,734095743.212438,1912616,1000000
21426,734177121.570547,1912404,1000000
21426,733950688.815542,1912994,1000000
21426,733880484.659809,1913177,1000000
21426,734162533.556573,1912442,1000000
21426,734195933.286445,1912355,1000000
21426,734124146.816122,1912542,1000000
31334,732863626.532470,1400925,1000000
31334,732870427.264525,1400912,1000000
31334,732790918.901635,1401064,1000000
31334,732870427.264525,1400912,1000000
31334,732879320.719968,1400895,1000000
31334,732827009.375480,1400995,1000000
31334,732844794.394705,1400961,1000000
31334,732864149.661224,1400924,1000000
31334,732737574.277423,1401166,1000000
31334,732557724.168932,1401510,1000000
31334,732889783.885072,1400875,1000000
31334,732846363.702552,1400958,1000000
31334,732810794.374979,1401026,1000000
31334,732851071.666420,1400949,1000000
31334,732854733.457916,1400942,1000000
31334,732857349.045674,1400937,1000000
31334,732855779.690779,1400940,1000000
31334,732832240.173878,1400985,1000000
31334,732871473.542197,1400910,1000000
31334,732625680.400748,1401380,1000000
45825,731728403.556597,1026037,1000000
45825,731709148.747057,1026064,1000000
45825,730919149.938715,1027173,1000000
45825,731725550.928277,1026041,1000000
45825,731728403.556597,1026037,1000000
45825,731679198.835208,1026106,1000000
45825,731710574.994493,1026062,1000000
45825,731495987.287149,1026363,1000000
45825,731672068.265186,1026116,1000000
45825,731650677.388988,1026146,1000000
45825,731432561.873327,1026452,1000000
45825,731657094.520517,1026137,1000000
45825,731714853.770164,1026056,1000000
45825,731704870.038107,1026070,1000000
45825,731644260.370022,1026155,1000000
45825,731692034.211491,1026088,1000000
45825,731660659.642229,1026132,1000000
45825,731721985.174154,1026046,1000000
45825,731499550.838986,1026358,1000000
45825,731712001.247490,1026060,1000000
67017,731064976.812781,1501905,1000000
67017,730804653.763212,1502440,1000000
67017,731078606.303978,1501877,1000000
67017,730891731.862839,1502261,1000000
67017,731107814.067892,1501817,1000000
67017,731138484.731853,1501754,1000000
67017,731167697.280538,1501694,1000000
67017,731051834.570407,1501932,1000000
67017,730996350.311508,1502046,1000000
67017,730798330.463582,1502453,1000000
67017,730960338.721274,1502120,1000000
67017,730851838.761188,1502343,1000000
67017,731142866.465345,1501745,1000000
67017,730859135.954332,1502328,1000000
67017,731053781.539461,1501928,1000000
67017,730903408.716467,1502237,1000000
67017,730947200.240722,1502147,1000000
67017,731010950.615706,1502016,1000000
67017,730712247.193255,1502630,1000000
67017,731160393.924522,1501709,1000000
98010,730702721.199876,1098780,1000000
98010,730600988.413306,1098933,1000000
98010,730668142.172780,1098832,1000000
98010,730731982.933116,1098736,1000000
98010,730336482.824554,1099331,1000000
98010,730621598.650289,1098902,1000000
98010,730705381.260603,1098776,1000000
98010,730686096.259118,1098805,1000000
98010,730600323.586312,1098934,1000000
98010,730714026.591722,1098763,1000000
98010,730521882.495096,1099052,1000000
98010,730718681.854752,1098756,1000000
98010,730400930.102235,1099234,1000000
98010,730694741.133900,1098792,1000000
98010,730464059.595738,1099139,1000000
98010,730694741.133900,1098792,1000000
98010,730670801.981748,1098828,1000000
98010,730692081.150641,1098796,1000000
98010,730530523.484608,1099039,1000000
98010,730737968.576362,1098727,1000000
143335,730366406.183424,1607653,1000000
143335,730409113.444670,1607559,1000000
143335,730371857.896135,1607641,1000000
143335,730352322.968942,1607684,1000000
143335,730316890.186483,1607762,1000000
143335,730343691.589802,1607703,1000000
143335,730137053.697460,1608158,1000000
143335,730434558.442504,1607503,1000000
143335,730157939.248013,1608112,1000000
143335,730441374.367958,1607488,1000000
143335,730289182.329149,1607823,1000000
143335,730394119.901070,1607592,1000000
143335,730422744.473039,1607529,1000000
143335,730390939.531562,1607599,1000000
143335,730360500.253162,1607666,1000000
143335,730048076.480675,1608354,1000000
143335,730420472.599646,1607534,1000000
143335,730091200.484499,1608259,1000000
143335,730411385.247401,1607554,1000000
143335,730187453.476173,1608047,1000000
209620,730009437.539642,1176154,1000000
209620,730083926.144992,1176034,1000000
209620,730087650.974296,1176028,1000000
209620,730069027.207842,1176058,1000000
209620,729635982.310691,1176756,1000000
209620,730109379.902771,1175993,1000000
209620,729926276.558122,1176288,1000000
209620,730046679.942250,1176094,1000000
209620,729955442.804663,1176241,1000000
209620,729573983.562985,1176856,1000000
209620,729999506.874006,1176170,1000000
209620,730085788.554893,1176031,1000000
209620,730089513.403201,1176025,1000000
209620,728708961.487898,1178253,1000000
209620,730003851.506976,1176163,1000000
209620,730024954.745610,1176129,1000000
209620,729867951.056715,1176382,1000000
209620,730085788.554893,1176031,1000000
209620,730100688.176176,1176007,1000000
209620,729876637.242768,1176368,1000000
306559,729679344.083578,1720829,1000000
306559,729654327.300789,1720888,1000000
306559,729696729.637817,1720788,1000000
306559,729649239.351502,1720900,1000000
306559,729701394.195762,1720777,1000000
306559,729716660.438730,1720741,1000000
306559,729621680.859285,1720965,1000000
306559,729696305.590052,1720789,1000000
306559,729052745.501966,1722308,1000000
306559,729688672.814557,1720807,1000000
306559,729376713.796867,1721543,1000000
306559,729311473.505501,1721697,1000000
306559,729610658.045277,1720991,1000000
306559,729648391.366853,1720902,1000000
306559,729631432.087775,1720942,1000000
306559,729795970.367684,1720554,1000000
306559,729476291.285464,1721308,1000000
306559,729641607.560616,1720918,1000000
306559,729726838.288923,1720717,1000000
306559,729494090.977223,1721266,1000000
448328,729546412.280095,1258557,1000000
448328,729521487.366916,1258600,1000000
448328,729587571.097334,1258486,1000000
448328,729531920.844252,1258582,1000000
448328,729453097.516680,1258718,1000000
448328,729472222.200153,1258685,1000000
448328,729620037.665981,1258430,1000000
448328,729646128.966890,1258385,1000000
448328,729216150.555107,1259127,1000000
448328,729575976.594470,1258506,1000000
448328,729264801.917012,1259043,1000000
448328,729519748.483040,1258603,1000000
448328,728126672.963202,1261011,1000000
448328,729529022.626167,1258587,1000000
448328,729075445.659338,1259370,1000000
448328,729455995.131535,1258713,1000000
448328,729520328.110078,1258602,1000000
448328,729240475.424614,1259085,1000000
448328,729235262.815961,1259094,1000000
448328,729434553.326713,1258750,1000000
655657,729458461.154012,1840795,1000000
655657,729425571.928178,1840878,1000000
655657,729489371.804574,1840717,1000000
655657,729437459.257907,1840848,1000000
655657,729437459.257907,1840848,1000000
655657,729479464.259521,1840742,1000000
655657,729230278.960622,1841371,1000000
655657,729327318.173770,1841126,1000000
655657,729196222.339159,1841457,1000000
655657,729449346.975095,1840818,1000000
655657,729464009.026603,1840781,1000000
655657,729483427.245248,1840732,1000000
655657,729492938.586674,1840708,1000000
655657,729473916.151842,1840756,1000000
655657,729455687.249362,1840802,1000000
655657,729492938.586674,1840708,1000000
655657,729487390.274034,1840722,1000000
655657,729461631.356588,1840787,1000000
655657,729417647.256937,1840898,1000000
655657,729491353.345879,1840712,1000000
958866,729475347.770140,1346004,1000000
958866,729474263.859151,1346006,1000000
958866,729462341.050855,1346028,1000000
958866,729441206.121241,1346067,1000000
958866,729481309.338161,1345993,1000000
958866,729433619.522153,1346081,1000000
958866,729404900.255101,1346134,1000000
958866,729429284.393528,1346089,1000000
958866,729459631.376051,1346033,1000000
958866,729421156.166240,1346104,1000000
958866,729425491.198250,1346096,1000000
958866,729431993.842880,1346084,1000000
958866,729462882.988231,1346027,1000000
958866,729468844.352519,1346016,1000000
958866,729466134.629400,1346021,1000000
958866,729432535.735166,1346083,1000000
958866,729432535.735166,1346083,1000000
958866,729497026.666389,1345964,1000000
958866,729354511.534830,1346227,1000000
958866,729449876.713438,1346051,1000000
1402294,729408069.603134,1968647,1000000
1402294,729116963.105625,1969433,1000000
1402294,729458092.203654,1968512,1000000
1402294,729416962.008470,1968623,1000000
1402294,729444011.074141,1968550,1000000
1402294,729462168.421555,1968501,1000000
1402294,729449198.795450,1968536,1000000
1402294,729442528.881606,1968554,1000000
1402294,729434376.930329,1968576,1000000
1402294,729455868.831273,1968518,1000000
1402294,729436229.630529,1968571,1000000
1402294,729424743.041001,1968602,1000000
1402294,729162132.339686,1969311,1000000
1402294,729243599.203897,1969091,1000000
1402294,729430671.558164,1968586,1000000
1402294,729440676.149407,1968559,1000000
1402294,729424372.511878,1968603,1000000
1402294,729383616.606382,1968713,1000000
1402294,729411404.229726,1968638,1000000
1402294,729453274.913958,1968525,1000000
2050785,729425476.088423,1439491,1000000
2050785,729214739.563041,1439907,1000000
2050785,729240568.501295,1439856,1000000
2050785,729407741.159243,1439526,1000000
2050785,729416355.159989,1439509,1000000
2050785,729413821.609238,1439514,1000000
2050785,729433077.036366,1439476,1000000
2050785,729419902.160608,1439502,1000000
2050785,728931754.029599,1440466,1000000
2050785,729393047.156934,1439555,1000000
2050785,729413821.609238,1439514,1000000
2050785,729286659.975760,1439765,1000000
2050785,729400647.429040,1439540,1000000
2050785,729407741.159243,1439526,1000000
2050785,729242087.907585,1439853,1000000
2050785,729405207.668331,1439531,1000000
2050785,729423955.917843,1439494,1000000
2050785,729415341.737576,1439511,1000000
2050785,729429023.177750,1439484,1000000
2050785,729384940.374598,1439571,1000000
2999171,729400830.493613,1052627,1000000
2999171,729379350.178311,1052658,1000000
2999171,729396672.914492,1052633,1000000
2999171,729418154.250134,1052602,1000000
2999171,729402216.363852,1052625,1000000
2999171,729460427.669801,1052541,1000000
2999171,729402216.363852,1052625,1000000
2999171,729388357.898437,1052645,1000000
2999171,729410531.695884,1052613,1000000
2999171,729293441.567200,1052782,1000000
2999171,729406374.006169,1052619,1000000
2999171,729262962.730784,1052826,1000000
2999171,729380043.071960,1052657,1000000
2999171,729376578.616878,1052662,1000000
2999171,729407066.951164,1052618,1000000
2999171,729412610.558516,1052610,1000000
2999171,729434785.830599,1052578,1000000
2999171,729413996.473521,1052608,1000000
2999171,729404988.120131,1052621,1000000
2999171,729395979.989246,1052634,1000000
4386138,729396719.812086,1539424,1000000
4386138,729403353.232732,1539410,1000000
4386138,729413777.423236,1539388,1000000
4386138,729383453.332744,1539452,1000000
4386138,729250341.455304,1539733,1000000
4386138,729403827.053109,1539409,1000000
4386138,729431309.688304,1539351,1000000
4386138,729127220.708146,1539993,1000000
4386138,729449316.675686,1539313,1000000
4386138,729235659.490675,1539764,1000000
4386138,729404774.695711,1539407,1000000
4386138,729347446.749913,1539528,1000000
4386138,729308601.528959,1539610,1000000
4386138,729427518.856875,1539359,1000000
4386138,729367344.685174,1539486,1000000
4386138,727912924.083440,1542562,1000000
4386138,729431309.688304,1539351,1000000
4386138,729435100.559135,1539343,1000000
4386138,729379189.209730,1539461,1000000
4386138,729442682.419005,1539327,1000000
6414508,729421934.619550,1125627,1000000
6414508,729398606.865465,1125663,1000000
6414508,729417398.550506,1125634,1000000
6414508,729403790.681870,1125655,1000000
6414508,729411566.544633,1125643,1000000
6414508,729439431.414357,1125600,1000000
6414508,729426470.745012,1125620,1000000
6414508,729396014.984893,1125667,1000000
6414508,729424526.684334,1125623,1000000
6414508,725845669.937313,1131173,1000000
6414508,729359730.590918,1125723,1000000
6414508,729431654.957481,1125612,1000000
6414508,729386295.596803,1125682,1000000
6414508,729419342.573188,1125631,1000000
6414508,729414158.535729,1125639,1000000
6414508,729415454.538186,1125637,1000000
6414508,729258671.668980,1125879,1000000
6414508,729457577.125231,1125572,1000000
6414508,729413510.536228,1125640,1000000
6414508,729401198.764457,1125659,1000000
9380897,729448517.811353,1646113,1000000
9380897,729462255.221793,1646082,1000000
9380897,729405979.435175,1646209,1000000
9380897,729448074.677695,1646114,1000000
9380897,729405979.435175,1646209,1000000
9380897,729397560.969683,1646228,1000000
9380897,729446302.148449,1646118,1000000
9380897,729475549.982625,1646052,1000000
9380897,729446745.279953,1646117,1000000
9380897,729425918.681249,1646164,1000000
9380897,729413955.002791,1646191,1000000
9380897,729465800.443965,1646074,1000000
9380897,729401105.563047,1646220,1000000
9380897,728764960.182854,1647657,1000000
9380897,729470675.180719,1646063,1000000
9380897,729457823.742537,1646092,1000000
9380897,729444086.499004,1646123,1000000
9380897,729415284.281018,1646188,1000000
9380897,729413955.002791,1646191,1000000
9380897,729430349.772865,1646154,1000000
13719093,729457023.341212,1203665,1000000
13719093,729277682.582741,1203961,1000000
13719093,729428541.046363,1203712,1000000
13719093,729436418.905391,1203699,1000000
13719093,729394607.598807,1203768,1000000
13719093,729387336.556514,1203780,1000000
13719093,729437024.901595,1203698,1000000
13719093,729158372.904552,1204158,1000000
13719093,729452175.133944,1203673,1000000
13719093,729146262.429641,1204178,1000000
13719093,729417633.522468,1203730,1000000
13719093,729377036.161413,1203797,1000000
13719093,729419451.420463,1203727,1000000
13719093,729261933.891313,1203987,1000000
13719093,729330990.893558,1203873,1000000
13719093,729394607.598807,1203768,1000000
13719093,729453993.204117,1203670,1000000
13719093,729412785.838779,1203738,1000000
13719093,729419451.420463,1203727,1000000
13719093,729248002.923564,1204010,1000000
20063488,729374587.545917,1760499,1000000
20063488,729315761.702698,1760641,1000000
20063488,729227540.727397,1760854,1000000
20063488,729401932.365503,1760433,1000000
20063488,725142356.958031,1770774,1000000
20063488,729182403.037429,1760963,1000000
20063488,729245763.029515,1760810,1000000
20063488,729312033.623946,1760650,1000000
20063488,728838049.829861,1761795,1000000
20063488,729356358.805210,1760543,1000000
20063488,729184473.451383,1760958,1000000
20063488,729140997.227243,1761063,1000000
20063488,729406490.034776,1760422,1000000
20063488,729336473.945397,1760591,1000000
20063488,729399446.388088,1760439,1000000
20063488,728595707.738565,1762381,1000000
20063488,729370030.275318,1760510,1000000
20063488,729156316.828940,1761026,1000000
20063488,729349730.398129,1760559,1000000
20063488,729367130.223679,1760517,1000000
29341848,726897923.445487,1291707,1000000
29341848,726073317.279809,1293174,1000000
29341848,727050458.559309,1291436,1000000
29341848,726451942.746615,1292500,1000000
29341848,725989668.474155,1293323,1000000
29341848,726058719.455614,1293200,1000000
29341848,725948693.207649,1293396,1000000
29341848,726006508.965872,1293293,1000000
29341848,726011561.265739,1293284,1000000
29341848,726027841.376991,1293255,1000000
29341848,726010438.526358,1293286,1000000
29341848,725992475.168520,1293318,1000000
29341848,726072194.349416,1293176,1000000
29341848,726050297.900968,1293215,1000000
29341848,726026718.587257,1293257,1000000
29341848,727114080.675400,1291323,1000000
29341848,727147303.727201,1291264,1000000
29341848,727091558.299254,1291363,1000000
29341848,727118022.234682,1291316,1000000
29341848,726031209.767029,1293249,1000000
42910984,727008696.140184,1888769,1000000
42910984,723784033.599271,1897184,1000000
42910984,726436783.165878,1890256,1000000
42910984,726536716.479823,1889996,1000000
42910984,726569008.504100,1889912,1000000
42910984,726683591.463653,1889614,1000000
42910984,725438959.963146,1892856,1000000
42910984,726559397.482562,1889937,1000000
42910984,726632063.111060,1889748,1000000
42910984,726575544.143987,1889895,1000000
42910984,726568624.058356,1889913,1000000
42910984,726623219.427116,1889771,1000000
42910984,726659749.078678,1889676,1000000
42910984,726562857.421023,1889928,1000000
42910984,722975766.398762,1899305,1000000
42910984,726546326.901312,1889971,1000000
42910984,726582079.901454,1889878,1000000
42910984,726818984.344151,1889262,1000000
42910984,726477137.540863,1890151,1000000
42910984,726564395.182029,1889924,1000000
62755168,726563693.186711,1381961,1000000
62755168,726535829.593622,1382014,1000000
62755168,726535303.885993,1382015,1000000
62755168,725422511.532473,1384135,1000000
62755168,725482787.820985,1384020,1000000
62755168,725578726.396245,1383837,1000000
62755168,726474852.582608,1382130,1000000
62755168,726563167.438757,1381962,1000000
62755168,726403375.327180,1382266,1000000
62755168,726433856.554151,1382208,1000000
62755168,725479118.543208,1384027,1000000
62755168,725397879.758587,1384182,1000000
62755168,726954008.017555,1381219,1000000
62755168,726453828.400269,1382170,1000000
62755168,726490095.875772,1382101,1000000
62755168,726175898.008171,1382699,1000000
62755168,726418090.082895,1382238,1000000
62755168,726570002.221500,1381949,1000000
62755168,723350919.494935,1388099,1000000
62755168,726408105.005075,1382257,1000000
91776294,726463331.037813,1010664,1000000
91776294,726418768.291307,1010726,1000000
91776294,726433142.773467,1010706,1000000
91776294,726395770.303079,1010758,1000000
91776294,726382834.574624,1010776,1000000
91776294,726492802.954217,1010623,1000000
91776294,726498553.850873,1010615,1000000
91776294,726502148.207518,1010610,1000000
91776294,726421643.142229,1010722,1000000
91776294,726489208.690042,1010628,1000000
91776294,726452549.226807,1010679,1000000
91776294,726410862.568601,1010737,1000000
91776294,726480582.601124,1010640,1000000
91776294,726471956.717050,1010652,1000000
91776294,705862204.024185,1040161,1000000
91776294,722623074.992495,1016035,1000000
91776294,726420924.427365,1010723,1000000
91776294,726400082.314950,1010752,1000000
91776294,726323910.974637,1010858,1000000
91776294,726375648.257890,1010786,1000000
134218240,726476398.476610,1478019,1000000
134218240,726394815.263313,1478185,1000000
134218240,726425775.409608,1478122,1000000
134218240,726523095.910209,1477924,1000000
134218240,726460670.166320,1478051,1000000
134218240,726481805.240567,1478008,1000000
134218240,726355504.594914,1478265,1000000
134218240,726402677.907601,1478169,1000000
134218240,726471974.820504,1478028,1000000
134218240,726512772.802777,1477945,1000000
134218240,726478856.086614,1478014,1000000
134218240,726404643.595268,1478165,1000000
134218240,726412015.018773,1478150,1000000
134218240,726477873.040617,1478016,1000000
134218240,726507365.577866,1477956,1000000
134218240,726420860.924464,1478132,1000000
134218240,701281362.662626,1531120,1000000
134218240,726384004.405337,1478207,1000000
134218240,723204892.554413,1484705,1000000
134218240,726441993.682383,1478089,1000000
