EdgeSize,MegaUpdatesPerSecond,ActualRuntime
633,480.186347,1698161
633,480.069875,1698573
633,480.146480,1698302
633,482.475474,1690104
633,474.194692,1719618
633,482.823714,1688885
633,474.104813,1719944
633,477.290274,1708465
633,474.432237,1718757
633,483.167304,1687684
633,489.453081,1666010
633,474.159674,1719745
633,477.033394,1709385
633,477.348110,1708258
765,483.009585,1234222
765,481.991493,1236829
765,482.925069,1234438
765,488.074523,1221414
765,483.430650,1233147
765,483.119970,1233940
765,482.873434,1234570
765,484.960078,1229258
765,483.665198,1232549
765,477.446439,1248603
765,471.874733,1263346
765,488.130474,1221274
765,486.768147,1224692
765,486.020084,1226577
765,484.032773,1231613
765,490.184290,1216157
765,478.998596,1244557
765,485.072146,1228974
765,486.109650,1226351
765,490.230244,1216043
925,487.196378,1790603
925,486.662588,1792567
925,481.118592,1813223
925,485.870588,1795489
925,488.158736,1787073
925,484.533155,1800445
925,489.365807,1782665
925,485.931753,1795263
925,486.256779,1794063
925,487.718797,1788685
925,488.842595,1784573
925,484.047345,1802252
925,487.257061,1790380
925,487.264953,1790351
925,481.800416,1810657
925,486.829340,1791953
925,489.889315,1780760
925,488.507265,1785798
925,489.360866,1782683
925,487.154208,1790758
1119,481.843666,1325776
1119,482.694167,1323440
1119,483.131140,1322243
1119,478.571431,1334841
1119,483.652745,1320817
1119,481.563977,1326546
1119,484.312396,1319018
1119,482.856160,1322996
1119,482.580399,1323752
1119,484.447555,1318650
1119,485.430822,1315979
1119,484.748627,1317831
1119,483.168047,1322142
1119,485.560332,1315628
1119,483.665196,1320783
1119,484.468864,1318592
1119,481.456910,1326841
1119,481.691068,1326196
1119,483.512174,1321201
1119,484.918260,1317370
1354,473.818057,1975203
1354,475.330053,1968920
1354,474.259373,1973365
1354,473.480782,1976610
1354,473.267207,1977502
1354,475.068019,1970006
1354,475.254502,1969233
1354,476.201714,1965316
1354,474.910118,1970661
1354,476.635103,1963529
1354,475.643377,1967623
1354,475.220958,1969372
1354,475.526889,1968105
1354,476.117650,1965663
1354,474.690677,1971572
1354,474.754730,1971306
1354,475.882089,1966636
1354,475.417703,1968557
1354,475.825473,1966870
1354,475.068019,1970006
1637,468.932210,1459370
1637,468.643196,1460270
1637,467.659691,1463341
1637,468.379861,1461091
1637,468.883374,1459522
1637,467.184634,1464829
1637,467.880628,1462650
1637,466.319375,1467547
1637,469.523873,1457531
1637,467.393629,1464174
1637,467.183039,1464834
1637,467.038607,1465287
1637,468.253912,1461484
1637,467.732567,1463113
1637,468.475410,1460793
1637,469.601198,1457291
1637,469.570587,1457386
1637,468.551428,1460556
1637,468.570036,1460498
1637,463.466659,1476580
1980,464.824703,1077391
1980,465.346030,1076184
1980,464.348886,1078495
1980,466.509938,1073499
1980,466.767780,1072906
1980,467.383317,1071493
1980,467.767050,1070614
1980,467.043765,1072272
1980,467.400329,1071454
1980,466.000744,1074672
1980,466.422606,1073700
1980,466.458230,1073618
1980,465.495690,1075838
1980,466.626432,1073231
1980,466.941430,1072507
1980,467.420396,1071408
1980,464.158230,1078938
1980,461.682375,1084724
1980,467.347551,1071575
1980,464.687547,1077709
2394,464.980126,1575063
2394,464.212658,1577667
2394,466.792096,1568949
2394,466.147668,1571118
2394,466.967698,1568359
2394,467.261755,1567372
2394,467.338981,1567113
2394,467.376559,1566987
2394,466.945368,1568434
2394,466.750744,1569088
2394,466.843870,1568775
2394,467.224196,1567498
2394,467.115425,1567863
2394,466.418711,1570205
2394,467.745505,1565751
2394,468.283249,1563953
2394,465.436087,1573520
2394,466.921553,1568514
2394,466.368219,1570375
2394,450.695232,1624985
2896,468.852868,1143248
2896,462.309554,1159429
2896,469.084693,1142683
2896,467.265817,1147131
2896,470.128066,1140147
2896,467.939295,1145480
2896,466.988180,1147813
2896,468.642169,1143762
2896,467.260522,1147144
2896,467.956862,1145437
2896,467.115152,1147501
2896,463.342598,1156844
2896,467.182736,1147335
2896,465.137862,1152379
2896,468.918084,1143089
2896,468.818422,1143332
2896,467.313887,1147013
2896,467.706153,1146051
2896,469.353321,1142029
2896,462.952816,1157818
