ArraySize,AdditionsPerSecond,ActualRuntime,MinimalRuntime
958866,713440476.190476,1344,1000
958866,725313161.875946,1322,1000
958866,728066818.526955,1317,1000
958866,724764928.193500,1323,1000
958866,728620060.790274,1316,1000
958866,724217522.658610,1324,1000
1402294,718019457.245264,1953,1000
1402294,729600416.233091,1922,1000
1402294,727329875.518672,1928,1000
1402294,728463376.623377,1925,1000
1402294,725448525.607863,1933,1000
1402294,723950438.822922,1937,1000
1402294,726952825.298082,1929,1000
1402294,726199896.426722,1931,1000
1402294,727329875.518672,1928,1000
1402294,726952825.298082,1929,1000
1402294,719493073.370960,1949,1000
1402294,727329875.518672,1928,1000
1402294,727707317.073171,1927,1000
1402294,727707317.073171,1927,1000
1402294,728085150.571132,1926,1000
1402294,729980218.636127,1921,1000
1402294,724698708.010336,1935,1000
1402294,718755509.994874,1951,1000
1402294,726576165.803109,1930,1000
1402294,727329875.518672,1928,1000
2050785,727228368.794326,1410,1000
2050785,726198300.283286,1412,1000
2050785,724658657.243816,1415,1000
2050785,725684359.518754,1413,1000
2050785,729816370.106762,1405,1000
2050785,728261363.636364,1408,1000
2050785,728261363.636364,1408,1000
2050785,725684359.518754,1413,1000
2050785,725684359.518754,1413,1000
2050785,714061281.337047,1436,1000
2050785,726198300.283286,1412,1000
2050785,728778962.331201,1407,1000
2050785,727744499.645138,1409,1000
2050785,724146892.655367,1416,1000
2050785,729297297.297297,1406,1000
2050785,725171145.685997,1414,1000
2050785,725171145.685997,1414,1000
2050785,728778962.331201,1407,1000
2050785,727228368.794326,1410,1000
2050785,724658657.243816,1415,1000
2999171,727247332.686712,1031,1000
2999171,727247332.686712,1031,1000
2999171,727247332.686712,1031,1000
2999171,727953398.058252,1030,1000
2999171,726542635.658915,1032,1000
2999171,726542635.658915,1032,1000
2999171,727953398.058252,1030,1000
2999171,723737451.737452,1036,1000
2999171,711377609.108159,1054,1000
2999171,727247332.686712,1031,1000
2999171,725839303.000968,1033,1000
2999171,726542635.658915,1032,1000
2999171,725137330.754352,1034,1000
2999171,723039537.126326,1037,1000
2999171,726542635.658915,1032,1000
2999171,723039537.126326,1037,1000
2999171,726542635.658915,1032,1000
2999171,726542635.658915,1032,1000
2999171,704030046.948357,1065,1000
2999171,728660835.762877,1029,1000
4386138,728110225.763612,1506,1000
4386138,719510498.687664,1524,1000
4386138,725220899.470899,1512,1000
4386138,724262879.788639,1514,1000
4386138,724262879.788639,1514,1000
4386138,724741573.033708,1513,1000
4386138,721403947.368421,1520,1000
4386138,724741573.033708,1513,1000
4386138,728594019.933555,1505,1000
4386138,724262879.788639,1514,1000
4386138,722830586.684245,1517,1000
4386138,724741573.033708,1513,1000
4386138,727627073.656271,1507,1000
4386138,725700860.357379,1511,1000
4386138,725700860.357379,1511,1000
4386138,726181456.953642,1510,1000
4386138,724741573.033708,1513,1000
4386138,723307387.862797,1516,1000
4386138,726181456.953642,1510,1000
4386138,724262879.788639,1514,1000
6414508,719760771.992819,2228,1000
6414508,723985101.580135,2215,1000
6414508,723985101.580135,2215,1000
6414508,725623076.923077,2210,1000
6414508,712723111.111111,2250,1000
6414508,721055305.755396,2224,1000
6414508,725623076.923077,2210,1000
6414508,722354504.504504,2220,1000
6414508,727598457.350272,2204,1000
6414508,721055305.755396,2224,1000
6414508,724639403.524627,2213,1000
6414508,726938803.263826,2206,1000
6414508,719437864.513235,2229,1000
6414508,727268480.725624,2205,1000
6414508,726609424.558224,2207,1000
6414508,727928733.545166,2203,1000
6414508,724639403.524627,2213,1000
6414508,726938803.263826,2206,1000
6414508,720083969.465649,2227,1000
6414508,720083969.465649,2227,1000
9380897,723834567.901235,3240,1000
9380897,717852464.034282,3267,1000
9380897,724953323.029366,3235,1000
9380897,721607384.615385,3250,1000
9380897,718512254.901961,3264,1000
9380897,718732454.796200,3263,1000
9380897,725626237.623762,3232,1000
9380897,722051724.137931,3248,1000
9380897,727652497.672975,3223,1000
9380897,715661885.871224,3277,1000
9380897,724281655.342804,3238,1000
9380897,721385419.870809,3251,1000
9380897,720056493.705864,3257,1000
9380897,721163591.635916,3252,1000
9380897,718512254.901961,3264,1000
9380897,721607384.615385,3250,1000
9380897,719173259.736277,3261,1000
9380897,724281655.342804,3238,1000
9380897,722274099.168463,3247,1000
9380897,727878336.436996,3222,1000
13719093,720843421.605717,4758,1000
13719093,721753577.441077,4752,1000
13719093,719180750.681485,4769,1000
13719093,723275622.100380,4742,1000
13719093,728035024.410953,4711,1000
13719093,719784470.094439,4765,1000
13719093,722818335.089568,4745,1000
13719093,720691952.090775,4759,1000
13719093,723428179.708922,4741,1000
13719093,718879270.593167,4771,1000
13719093,727108967.564130,4717,1000
13719093,714387210.997709,4801,1000
13719093,721298212.407992,4755,1000
13719093,719331585.570470,4768,1000
13719093,720237925.241495,4762,1000
13719093,724957302.895794,4731,1000
13719093,727263146.734521,4716,1000
13719093,722970699.831366,4744,1000
13719093,720843421.605717,4758,1000
13719093,724650961.335305,4733,1000
20063488,721293068.737417,6954,1000
20063488,716041684.511064,7005,1000
20063488,718915293.105919,6977,1000
20063488,719947179.560787,6967,1000
20063488,717783629.078420,6988,1000
20063488,719121433.691756,6975,1000
20063488,721708201.438849,6950,1000
20063488,719224548.322340,6974,1000
20063488,719430866.322433,6972,1000
20063488,719018348.623853,6976,1000
20063488,719018348.623853,6976,1000
20063488,715837305.551591,7007,1000
20063488,715939480.445333,7006,1000
20063488,713596813.202447,7029,1000
20063488,724313646.209386,6925,1000
20063488,724732264.123682,6921,1000
20063488,716655522.217460,6999,1000
20063488,717475611.500501,6991,1000
20063488,718606303.724928,6980,1000
20063488,715530955.777461,7010,1000
29341848,719586227.192466,10194,1000
29341848,719586227.192466,10194,1000
29341848,717755577.299413,10220,1000
29341848,717053958.944282,10230,1000
29341848,721852194.449911,10162,1000
29341848,719868694.798822,10190,1000
29341848,717334441.619401,10226,1000
29341848,718177207.754063,10214,1000
29341848,718247527.660824,10213,1000
29341848,719445076.500588,10196,1000
29341848,719092441.917459,10201,1000
29341848,720080691.076863,10187,1000
29341848,720080691.076863,10187,1000
29341848,718528945.048487,10209,1000
29341848,719162941.176471,10200,1000
29341848,719092441.917459,10201,1000
29341848,720434295.816146,10182,1000
29341848,719939346.353911,10189,1000
29341848,720010011.778563,10188,1000
29341848,718669736.455374,10207,1000
42910984,719934635.259379,14901,1000
42910984,718488111.981783,14931,1000
42910984,718536235.766912,14930,1000
42910984,719451814.096975,14911,1000
42910984,720902224.312882,14881,1000
42910984,719355327.566553,14913,1000
42910984,719741429.050654,14905,1000
42910984,722261226.688211,14853,1000
42910984,719066023.191903,14919,1000
42910984,719500067.069081,14910,1000
42910984,720272995.837250,14894,1000
42910984,719548326.514186,14909,1000
42910984,719693143.700523,14906,1000
42910984,719403567.596567,14912,1000
42910984,718969640.104551,14921,1000
42910984,720418104.895575,14891,1000
42910984,719644864.828604,14907,1000
42910984,717622984.815038,14949,1000
42910984,720127945.223871,14897,1000
42910984,719451814.096975,14911,1000
62755168,721589182.227946,21742,1000
62755168,721356935.951078,21749,1000
62755168,721124839.124839,21756,1000
62755168,721987666.820064,21730,1000
62755168,721489629.799954,21745,1000
62755168,721323770.114943,21750,1000
62755168,721589182.227946,21742,1000
62755168,722020893.736481,21729,1000
62755168,721157986.669731,21755,1000
62755168,722020893.736481,21729,1000
62755168,721257447.591026,21752,1000
62755168,721921222.160869,21732,1000
62755168,721888004.417246,21733,1000
62755168,721323770.114943,21750,1000
62755168,721854789.730376,21734,1000
62755168,721987666.820064,21730,1000
62755168,721290607.328399,21751,1000
62755168,721589182.227946,21742,1000
62755168,721854789.730376,21734,1000
62755168,721091694.627017,21757,1000
91776294,722352202.247898,31763,1000
91776294,721920363.727896,31782,1000
91776294,720899644.955541,31827,1000
91776294,722283982.874772,31766,1000
91776294,722011234.187173,31778,1000
91776294,722352202.247898,31763,1000
91776294,721897649.686940,31783,1000
91776294,721103557.734616,31818,1000
91776294,723103466.750709,31730,1000
91776294,722238510.450768,31768,1000
91776294,721784100.918586,31788,1000
91776294,722124854.436156,31773,1000
91776294,722602450.239355,31752,1000
91776294,721330262.826962,31808,1000
91776294,721988514.427767,31779,1000
91776294,720786409.901985,31832,1000
91776294,723924812.267306,31694,1000
91776294,721579803.126081,31797,1000
91776294,720944948.939513,31825,1000
91776294,720356440.928071,31851,1000
134218240,724126203.116233,46338,1000
134218240,724157458.563536,46336,1000
134218240,721712085.690319,46493,1000
134218240,724032452.960469,46344,1000
134218240,721153689.097122,46529,1000
134218240,722629107.981221,46434,1000
134218240,724048076.300628,46343,1000
134218240,720921278.789962,46544,1000
134218240,724048076.300628,46343,1000
134218240,722333541.428971,46453,1000
134218240,724126203.116233,46338,1000
134218240,722271347.697871,46457,1000
134218240,722193620.593173,46462,1000
134218240,724157458.563536,46336,1000
134218240,722069292.016355,46470,1000
134218240,722209164.675750,46461,1000
134218240,720890302.066773,46546,1000
134218240,723002801.120448,46410,1000
134218240,721945006.239511,46478,1000
134218240,722302443.224626,46455,1000

134217728,722673041.717818,46431,1
134217728,721243943.855727,46523,1
134217728,721895656.289667,46481,1
134217728,720934018.004856,46543,1
134217728,720779154.941679,46553,1
134217728,722844291.253770,46420,1
134217728,722719738.089084,46428,1
134217728,721709332.587701,46493,1
134217728,721693809.953973,46494,1
134217728,721880125.640033,46482,1
134217728,720670790.378007,46560,1
134217728,720949507.971295,46542,1
134217728,720670790.378007,46560,1
134217728,721290455.717971,46520,1
134217728,722906583.936574,46416,1
134217728,721631726.095746,46498,1
134217728,721057956.376921,46535,1
134217728,722206409.676933,46461,1
134217728,721290455.717971,46520,1
134217728,721352480.866799,46516,1
134217728,721492076.461608,46507,1
134217728,724139068.131299,46337,1
134217728,720748190.312534,46555,1
134217728,721755904.495590,46490,1
134217728,723031201.516980,46408,1
134217728,720794638.253996,46552,1
134217728,720949507.971295,46542,1
134217728,721678287.987956,46495,1
134217728,721476563.171927,46508,1
134217728,720841092.182431,46549,1
134217728,721042461.750043,46536,1
134217728,721166437.414030,46528,1
134217728,722082076.222858,46469,1
134217728,721228441.234632,46524,1
134217728,720856578.155882,46548,1
134217728,723264975.319553,46393,1
134217728,722268592.461846,46457,1
134217728,722984464.889789,46411,1
134217728,724170324.808460,46335,1
134217728,721212939.279957,46525,1
134217728,722735304.887242,46427,1
134217728,722190865.653652,46462,1
134217728,722206409.676933,46461,1
134217728,722346336.002756,46452,1
134217728,723967204.625874,46348,1
134217728,721740379.858467,46491,1
134217728,722175322.299464,46463,1
134217728,721818009.723358,46486,1
134217728,723576908.977207,46373,1
134217728,723951584.715959,46349,1
134217728,723374121.502177,46386,1
134217728,723218208.466247,46396,1
134217728,722813148.938004,46422,1
134217728,720810122.231531,46551,1
134217728,722673041.717818,46431,1
134217728,722159779.614325,46464,1
134217728,722221954.369350,46460,1
134217728,722595227.840469,46436,1
134217728,721212939.279957,46525,1
134217728,720779154.941679,46553,1
134217728,722346336.002756,46452,2
134217728,722299687.869982,46455,2
134217728,721693809.953973,46494,2
134217728,722922158.784876,46415,2
134217728,722082076.222858,46469,2
134217728,722066537.551108,46470,2
134217728,722937734.304305,46414,2
134217728,722532988.802756,46440,2
134217728,721166437.414030,46528,2
134217728,722626351.380454,46434,2
134217728,721554136.292282,46503,2
134217728,722750872.356007,46426,2
134217728,722641914.155880,46433,2
134217728,721724855.889185,46492,2
134217728,722937734.304305,46414,2
134217728,722004389.551147,46474,2
134217728,721104444.253417,46532,2
134217728,722206409.676933,46461,2
134217728,721476563.171927,46508,2
134217728,722875436.253178,46418,2
134217728,722906583.936574,46416,3
134217728,722548547.557010,46439,3
134217728,723155862.068966,46400,3
134217728,721771429.800598,46489,3
134217728,722253045.761763,46458,3
134217728,721849066.345409,46484,3
134217728,721026967.789071,46537,3
134217728,722361886.719339,46451,3
134217728,721430027.305369,46511,3
134217728,721336973.579552,46517,3
134217728,722004389.551147,46474,3
134217728,721957785.571358,46477,3
134217728,722035462.213806,46472,3
134217728,721104444.253417,46532,3
134217728,722750872.356007,46426,3
134217728,720918528.704022,46544,3
134217728,721833537.700333,46485,3
134217728,720995981.864673,46539,3
134217728,723249385.696426,46394,3
134217728,721973319.562785,46476,3
134217728,720964998.603382,46541,4
134217728,721445538.593851,46510,4
134217728,720717228.343751,46557,4
134217728,721352480.866799,46516,4
134217728,721243943.855727,46523,4
134217728,722284139.831238,46456,4
134217728,722066537.551108,46470,4
134217728,722221954.369350,46460,4
134217728,721724855.889185,46492,4
134217728,721011474.493962,46538,4
134217728,722128696.251022,46466,4
134217728,720995981.864673,46539,4
134217728,721693809.953973,46494,4
134217728,721119941.544347,46531,4
134217728,721290455.717971,46520,4
134217728,721988854.222700,46475,4
134217728,722315236.578120,46454,4
134217728,721274951.097354,46521,4
134217728,720794638.253996,46552,4
134217728,722066537.551108,46470,4
134217728,720995981.864673,46539,5
134217728,722906583.936574,46416,5
134217728,720825606.874329,46550,5
134217728,722968887.356718,46412,5
134217728,721259447.143287,46522,5
134217728,722004389.551147,46474,5
134217728,721321466.959027,46518,5
134217728,721492076.461608,46507,5
134217728,721507590.418441,46506,5
134217728,721336973.579552,46517,5
134217728,721538620.333735,46504,5
134217728,722253045.761763,46458,5
134217728,720454158.972818,46574,5
134217728,720516040.369336,46570,5
134217728,721073451.669747,46534,5
134217728,721352480.866799,46516,5
134217728,722221954.369350,46460,5
134217728,722144237.598192,46465,5
134217728,723389716.503180,46385,5
134217728,721740379.858467,46491,5
134217728,721026967.789071,46537,8
134217728,722891009.759355,46417,8
134217728,720546985.054114,46568,8
134217728,721523105.042469,46505,8
134217728,722315236.578120,46454,8
134217728,721104444.253417,46532,8
134217728,722144237.598192,46465,8
134217728,721305961.005181,46519,8
134217728,721554136.292282,46503,8
134217728,722859863.417997,46419,8
134217728,722284139.831238,46456,8
134217728,722719738.089084,46428,8
134217728,721709332.587701,46493,8
134217728,721957785.571358,46477,8
134217728,721336973.579552,46517,8
134217728,721585170.211393,46501,8
134217728,721321466.959027,46518,8
134217728,721305961.005181,46519,8
134217728,723046781.735514,46407,8
134217728,721973319.562785,46476,8
134217728,723202620.859107,46397,10
134217728,721259447.143287,46522,10
134217728,720872064.794724,46547,10
134217728,722175322.299464,46463,10
134217728,722377438.105490,46450,10
134217728,721073451.669747,46534,10
134217728,720376822.173082,46579,10
134217728,721771429.800598,46489,10
134217728,722190865.653652,46462,10
134217728,722455205.081279,46445,10
134217728,721290455.717971,46520,10
134217728,723358527.173562,46387,10
134217728,722315236.578120,46454,10
134217728,721678287.987956,46495,10
134217728,722517430.718546,46441,10
134217728,722144237.598192,46465,10
134217728,722392990.161252,46449,10
134217728,721662766.689608,46496,10
134217728,721492076.461608,46507,10
134217728,721181937.369699,46527,10
134217728,724014068.400043,46345,14
134217728,721818009.723358,46486,14
134217728,724248478.307792,46330,14
134217728,720577932.397028,46566,14
134217728,721088947.628565,46533,14
134217728,723124692.901168,46402,14
134217728,721833537.700333,46485,14
134217728,721724855.889185,46492,14
134217728,720949507.971295,46542,14
134217728,721383497.441630,46514,14
134217728,722455205.081279,46445,14
134217728,721430027.305369,46511,14
134217728,720670790.378007,46560,14
134217728,722253045.761763,46458,14
134217728,722688606.504415,46430,14
134217728,721274951.097354,46521,14
134217728,722082076.222858,46469,14
134217728,720701748.356888,46558,14
134217728,724029691.006387,46344,14
134217728,721740379.858467,46491,14
134217728,723218208.466247,46396,19
134217728,720934018.004856,46543,19
134217728,721290455.717971,46520,19
134217728,721383497.441630,46514,19
134217728,723015621.969877,46409,19
134217728,721259447.143287,46522,19
134217728,723873495.275489,46354,19
134217728,721461050.549356,46509,19
134217728,721073451.669747,46534,19
134217728,720779154.941679,46553,19
134217728,720469628.325425,46573,19
134217728,721740379.858467,46491,19
134217728,721833537.700333,46485,19
134217728,721476563.171927,46508,19
