EdgeSize,MegaUpdatesPerSecond,ActualRuntime
30,311.341284,1320229
30,311.970315,1317567
30,312.628997,1314791
30,311.590041,1319175
30,311.641541,1318957
30,311.909002,1317826
30,311.735372,1318560
30,312.370983,1315877
30,312.886009,1313711
36,363.569298,1667019
36,364.068330,1664734
36,363.614450,1666812
36,362.841230,1670364
36,363.542693,1667141
36,363.378129,1667896
36,364.869638,1661078
36,364.072486,1664715
36,363.506716,1667306
36,364.318470,1663591
36,363.789271,1666011
36,361.924698,1674594
36,364.010823,1664997
36,363.279245,1668350
36,363.208491,1668675
36,364.287156,1663734
36,361.694454,1675660
36,363.599834,1666879
36,363.629721,1666742
36,363.956612,1665245
44,418.841552,1104050
44,417.056300,1108776
44,419.255092,1102961
44,418.002556,1106266
44,417.748418,1106939
44,418.982345,1103679
44,418.936796,1103799
44,417.452753,1107723
44,417.584317,1107374
44,415.804509,1112114
44,417.918690,1106488
44,418.503808,1104941
44,417.018313,1108877
44,417.709928,1107041
44,417.518336,1107549
44,419.230386,1103026
44,417.762382,1106902
44,418.744078,1104307
44,417.341987,1108017
44,418.292947,1105498
53,456.463278,1493738
53,457.795531,1489391
53,456.573315,1493378
53,458.442538,1487289
53,456.769985,1492735
53,457.938503,1488926
53,458.171755,1488168
53,457.660328,1489831
53,456.911705,1492272
53,457.258570,1491140
53,457.545161,1490206
53,457.044322,1491839
53,456.265345,1494386
53,456.732351,1492858
53,457.154026,1491481
53,457.889299,1489086
53,457.152800,1491485
53,457.433427,1490570
53,458.404936,1487411
53,456.309926,1494240
64,467.448066,1077854
64,466.170896,1080807
64,464.131103,1085557
64,466.868084,1079193
64,467.098345,1078661
64,465.859693,1081529
64,466.038088,1081115
64,465.263449,1082915
64,468.396284,1075672
64,465.056026,1083398
64,467.354843,1078069
64,466.707209,1079565
64,466.707209,1079565
64,466.722773,1079529
64,466.772929,1079413
64,466.970202,1078957
64,466.580576,1079858
64,466.382769,1080316
64,466.955054,1078992
64,458.812873,1098140
78,533.439216,1419228
78,532.466748,1421820
78,533.180370,1419917
78,533.264872,1419692
78,533.015201,1420357
78,531.846182,1423479
78,532.828758,1420854
78,532.102986,1422792
78,533.423806,1419269
78,533.556136,1418917
78,528.391819,1432785
78,521.761576,1450992
78,532.701661,1421193
78,533.032839,1420310
78,531.858512,1423446
78,531.522447,1424346
78,531.288946,1424972
78,533.023832,1420334
78,530.057329,1428283
78,533.318591,1419549
94,550.951337,1006798
94,548.198361,1011854
94,550.055337,1008438
94,549.720633,1009052
94,551.804696,1005241
94,549.759316,1008981
94,549.395586,1009649
94,549.041576,1010300
94,550.925618,1006845
94,547.108851,1013869
94,550.071701,1008408
94,548.936711,1010493
94,550.787216,1007098
94,540.301979,1026642
94,547.981194,1012255
94,548.975827,1010421
94,549.466334,1009519
94,548.860125,1010634
94,551.563821,1005680
94,549.959899,1008613
114,559.558378,1469165
114,559.788517,1468561
114,560.347506,1467096
114,559.748496,1468666
114,558.882772,1470941
114,560.812716,1465879
114,558.908230,1470874
114,556.713358,1476673
114,560.086760,1467779
114,555.622561,1479572
114,558.867195,1470982
114,558.977396,1470692
114,560.546186,1466576
114,559.408737,1469558
114,550.665141,1492892
114,559.021108,1470577
114,557.296441,1475128
114,559.081937,1470417
114,558.678055,1471480
114,559.962390,1468105
138,457.257458,1325461
138,407.639053,1486798
138,457.940156,1323485
138,457.155367,1325757
138,458.543702,1321743
138,457.850211,1323745
138,458.850935,1320858
138,458.200851,1322732
138,407.279382,1488111
138,457.340614,1325220
138,457.750275,1324034
138,458.075833,1323093
138,457.788654,1323923
138,458.117383,1322973
138,457.481460,1324812
138,457.818393,1323837
138,457.803177,1323881
138,457.456598,1324884
138,456.682755,1327129
138,457.857129,1323725
167,430.301493,1036609
167,471.398928,1892471
167,466.910596,1910663
167,466.717623,1911453
167,429.827965,1037751
167,467.874916,1906725
167,429.791933,1037838
167,469.349877,1900733
167,466.787954,1911165
167,466.332154,1913033
167,466.804563,1911097
167,398.866142,1118306
167,466.817753,1911043
167,466.516270,1912278
167,466.630959,1911808
167,466.766217,1911254
167,467.223111,1909385
167,466.958498,1910467
167,473.414943,1884412
167,466.806517,1911089
202,447.768332,1463614
202,424.225986,1544837
202,473.925972,1382832
202,474.170459,1382119
202,447.722753,1463763
202,447.614195,1464118
202,473.880395,1382965
202,477.489798,1372511
202,450.147299,1455879
202,447.719388,1463774
202,457.956804,1431052
202,474.503819,1381148
202,474.000697,1382614
202,473.694063,1383509
202,477.571915,1372275
202,473.683792,1383539
202,448.378889,1461621
202,473.885192,1382951
202,474.090879,1382351
202,474.075103,1382397
244,479.384286,1000776
244,460.978778,1040734
244,479.598021,1000330
244,479.722228,1000071
244,479.827542,1999703
244,460.950432,1040798
244,443.650256,1081384
244,461.000926,1040684
244,480.060887,1998731
244,480.006131,1998959
244,479.893058,1999430
244,479.890897,1999439
244,479.485858,1000564
244,461.021747,1040637
244,460.860545,1041001
244,479.941065,1999230
244,464.342890,1033194
244,461.142280,1040365
244,479.858498,1999574
244,461.019532,1040642
296,470.961920,1503484
296,470.987608,1503402
296,484.316440,1462027
296,470.986668,1503405
296,475.729710,1488416
296,458.400960,1544682
296,484.211452,1462344
296,470.706450,1504300
296,484.257482,1462205
296,484.232976,1462279
296,470.933103,1503576
296,470.931537,1503581
296,470.651071,1504477
296,485.439039,1458646
296,470.860137,1503809
296,484.316771,1462026
296,484.263444,1462187
296,484.397613,1461782
296,484.337973,1461962
296,470.978523,1503431
358,444.280873,1168429
358,469.160117,1106468
358,477.870437,1086300
358,460.504545,1127265
358,477.889794,1086256
358,477.899913,1086233
358,469.118991,1106565
358,478.026215,1085946
358,487.259936,1065367
358,478.034139,1085928
358,465.112908,1116096
358,469.127894,1106544
358,487.251703,1065385
358,477.828650,1086395
358,478.038100,1085919
358,487.098083,1065721
358,487.129165,1065653
358,487.144250,1065620
358,487.162994,1065579
358,487.158879,1065588
432,483.219188,1567302
432,489.613869,1546832
432,483.015479,1567963
432,483.154143,1567513
432,483.067546,1567794
432,470.782356,1608706
432,476.926613,1587981
432,483.043206,1567873
432,464.825777,1629321
432,476.868655,1588174
432,489.589814,1546908
432,476.875862,1588150
432,476.786998,1588446
432,483.073708,1567774
432,483.062924,1567809
432,483.082952,1567744
432,476.659164,1588872
432,489.674966,1546639
432,483.170171,1567461
432,483.202848,1567355
523,490.716099,1132857
523,476.768952,1165997
523,473.171460,1174862
523,490.205926,1134036
523,481.792248,1153840
523,485.383067,1145304
523,481.538508,1154448
523,485.623482,1144737
523,473.469277,1174123
523,470.551681,1181403
523,477.115947,1165149
523,481.592322,1154319
523,486.000059,1143850
523,481.860320,1153677
523,481.685378,1154096
523,490.375434,1133644
523,490.579690,1133172
523,465.019016,1195459
523,482.285887,1152659
523,465.218263,1194947
633,479.723619,1699799
633,474.453768,1718679
633,491.894232,1657742
633,474.537152,1718377
633,477.979631,1706001
633,488.921903,1667820
633,477.126621,1709051
633,477.248931,1708613
633,486.177676,1677234
633,479.918997,1699107
633,482.981287,1688334
633,482.702244,1689310
633,485.883637,1678249
633,483.019909,1688199
633,480.090508,1698500
633,482.976996,1688349
633,483.124650,1687833
633,480.165141,1698236
633,482.172494,1691166
633,479.993577,1698843
765,490.727814,1214810
765,492.268471,1211008
765,483.564369,1232806
765,483.852450,1232072
765,487.997014,1221608
765,490.686614,1214912
765,483.837135,1232111
765,484.648218,1230049
765,481.591214,1237857
765,486.033556,1226543
765,490.835694,1214543
765,486.534552,1225280
765,492.220915,1211125
765,485.869559,1226957
765,487.885986,1221886
765,495.093469,1204098
765,487.805343,1222088
765,488.571329,1220172
765,489.696268,1217369
765,479.727502,1242666
925,486.322108,1793822
925,491.305492,1775627
925,486.082836,1794705
925,482.455358,1808199
925,488.247256,1786749
925,489.303500,1782892
925,490.515695,1778486
925,485.887095,1795428
925,487.946582,1787850
925,486.829883,1791951
925,487.358595,1790007
925,487.780428,1788459
925,483.051626,1805967
925,482.068786,1809649
925,487.012518,1791279
925,486.317770,1793838
925,492.531809,1771206
925,485.020480,1798636
925,485.305408,1797580
925,492.590491,1770995
1119,478.850166,1334064
1119,485.950014,1314573
1119,487.134339,1311377
1119,482.488548,1324004
1119,485.152850,1316733
1119,484.182450,1319372
1119,485.160956,1316711
1119,482.283469,1324567
1119,484.370784,1318859
1119,488.200178,1308514
1119,478.296960,1335607
1119,486.355874,1313476
1119,483.721596,1320629
1119,484.987840,1317181
1119,485.105693,1316861
1119,480.829619,1328572
1119,486.097925,1314173
1119,484.121173,1319539
1119,482.928435,1322798
1119,485.118587,1316826
1354,477.431662,1960253
1354,474.159177,1973782
1354,478.145373,1957327
1354,477.633412,1959425
1354,476.769865,1962974
1354,479.146590,1953237
1354,478.240174,1956939
1354,479.066387,1953564
1354,479.110532,1953384
1354,477.712648,1959100
1354,479.270012,1952734
1354,476.843955,1962669
1354,477.979317,1958007
1354,478.599196,1955471
1354,478.368998,1956412
1354,478.720132,1954977
1354,476.179181,1965409
1354,477.474045,1960079
1354,479.232464,1952887
1354,477.300421,1960792
1637,471.020766,1452899
1637,465.816595,1469131
1637,469.621178,1457229
1637,468.722158,1460024
1637,470.252709,1455272
1637,469.765277,1456782
1637,470.017582,1456000
1637,466.889168,1465756
1637,470.247539,1455288
1637,469.414050,1457872
1637,470.221367,1455369
1637,470.164832,1455544
1637,468.543729,1460580
1637,468.295887,1461353
1637,467.763899,1463015
1637,469.967874,1456154
1637,470.398812,1454820
1637,469.231233,1458440
1637,470.440527,1454691
1637,470.195197,1455450
1980,467.795451,1070549
1980,431.266940,1161225
1980,467.052912,1072251
1980,462.345594,1083168
1980,466.930981,1072531
1980,468.115530,1069817
1980,466.308385,1073963
1980,468.225385,1069566
1980,467.769671,1070608
1980,465.835593,1075053
1980,468.868039,1068100
1980,467.723799,1070713
1980,466.163409,1074297
1980,467.838278,1070451
1980,467.699338,1070769
1980,466.206806,1074197
1980,466.245869,1074107
1980,466.916179,1072565
1980,466.904861,1072591
1980,466.137809,1074356
2394,467.620667,1566169
2394,469.360048,1560365
2394,469.366065,1560345
2394,468.369499,1563665
2394,468.948913,1561733
2394,467.245359,1567427
2394,467.648735,1566075
2394,469.602921,1559558
2394,468.026485,1564811
2394,466.633572,1569482
2394,468.964828,1561680
2394,469.165210,1561013
2394,468.252710,1564055
2394,468.773018,1562319
2394,468.692618,1562587
2394,469.736653,1559114
2394,467.709361,1565872
2394,469.213003,1560854
2394,469.862624,1558696
2394,468.662625,1562687
2896,471.048972,1137918
2896,464.794221,1153231
2896,471.160767,1137648
2896,471.124324,1137736
2896,470.385507,1139523
2896,470.661827,1138854
2896,471.025791,1137974
2896,469.155311,1142511
2896,469.719792,1141138
2896,471.096582,1137803
2896,471.178162,1137606
2896,470.201061,1139970
2896,470.902063,1138273
2896,471.289189,1137338
2896,471.339335,1137217
2896,470.555225,1139112
2896,470.740776,1138663
2896,471.027861,1137969
2896,470.651908,1138878
2896,464.918389,1152923
