EdgeSize,MegaUpdatesPerSecond,ActualRuntime
20,189.224942,1795422
20,189.077296,1796824
20,187.102995,1815784
20,187.879435,1808280
20,188.102876,1806132
20,188.820152,1799271
20,188.383031,1803446
20,187.258718,1814274
20,188.157361,1805609
20,187.412220,1812788
20,188.213962,1805066
20,188.550939,1801840
20,187.717802,1809837
20,188.749238,1799947
20,187.781197,1809226
20,187.899074,1808091
20,188.820677,1799266
20,187.967375,1807434
20,187.875175,1808321
20,187.986200,1807253
25,252.031304,1100452
25,252.532489,1098268
25,252.387482,1098899
25,251.780999,1101546
25,250.296777,1108078
25,252.918222,1096593
25,251.348601,1103441
25,252.617595,1097898
25,250.007303,1109361
25,252.831070,1096971
25,251.456162,1102969
25,251.853934,1101227
25,251.796085,1101480
25,252.495015,1098431
25,251.877721,1101123
25,251.795857,1101481
25,251.425617,1103103
25,248.293983,1117016
25,251.684579,1101968
25,251.225657,1103981
30,304.654132,1349208
30,303.463855,1354500
30,304.647810,1349236
30,304.274805,1350890
30,304.480589,1349977
30,304.987781,1347732
30,304.022521,1352011
30,304.133645,1351517
30,304.581892,1349528
30,303.911926,1352503
30,303.814436,1352937
30,302.983377,1356648
30,304.074249,1351781
30,303.434957,1354629
30,302.856800,1357215
30,304.202746,1351210
30,305.431061,1345776
30,305.111842,1347184
30,304.485100,1349957
30,305.133133,1347090
36,352.618370,1718790
36,352.183772,1720911
36,351.615152,1723694
36,353.024634,1716812
36,352.004795,1721786
36,352.507416,1719331
36,351.809457,1722742
36,352.828574,1717766
36,352.619601,1718784
36,351.747387,1723046
36,352.029125,1721667
36,352.761626,1718092
36,353.316044,1715396
36,352.227368,1720698
36,351.860723,1722491
36,352.384034,1719933
36,353.172543,1716093
36,352.454937,1719587
36,351.991916,1721849
36,351.826408,1722659
44,372.633092,1240958
44,372.317766,1242009
44,370.384445,1248492
44,372.158057,1242542
44,372.607269,1241044
44,371.316534,1245358
44,372.536127,1241281
44,372.895720,1240084
44,372.722296,1240661
44,373.162634,1239197
44,372.218269,1242341
44,372.033201,1242959
44,372.311770,1242029
44,372.842804,1240260
44,371.565068,1244525
44,372.836491,1240281
44,372.414317,1241687
44,372.402620,1241726
44,372.737618,1240610
44,372.446412,1241580
53,408.569887,1668837
53,409.525458,1664943
53,409.986431,1663071
53,408.841821,1667727
53,408.746235,1668117
53,409.051286,1666873
53,409.105036,1666654
53,408.507466,1669092
53,408.622775,1668621
53,408.991417,1667117
53,408.544671,1668940
53,409.360478,1665614
53,409.742518,1664061
53,410.352105,1661589
53,408.665880,1668445
53,408.083269,1670827
53,408.562053,1668869
53,409.447254,1665261
53,409.205947,1666243
53,408.880804,1667568
64,435.454397,1157046
64,434.804283,1158776
64,435.514245,1156887
64,434.175936,1160453
64,435.202764,1157715
64,435.511233,1156895
64,434.557149,1159435
64,434.545905,1159465
64,434.402786,1159847
64,435.034419,1158163
64,435.020897,1158199
64,434.883471,1158565
64,434.206993,1160370
64,434.370578,1159933
64,433.665457,1161819
64,435.458913,1157034
64,434.884972,1158561
64,435.044561,1158136
64,435.001367,1158251
64,434.162842,1160488
78,465.328266,1626963
78,463.621349,1632953
78,464.744395,1629007
78,463.823585,1632241
78,464.394319,1630235
78,464.912493,1628418
78,463.740908,1632532
78,463.260205,1634226
78,464.657396,1629312
78,465.081570,1627826
78,465.272787,1627157
78,465.227898,1627314
78,461.597948,1640111
78,464.335075,1630443
78,465.382901,1626772
78,463.838078,1632190
78,465.041003,1627968
78,465.257632,1627210
78,464.735836,1629037
78,465.289658,1627098
94,482.508174,1149611
94,483.370125,1147561
94,479.095857,1157799
94,482.386487,1149901
94,482.153776,1150456
94,482.889575,1148703
94,481.618344,1151735
94,484.628614,1144581
94,479.301189,1157303
94,481.674804,1151600
94,484.131616,1145756
94,481.949761,1150943
94,483.320006,1147680
94,482.019283,1150777
94,482.931617,1148603
94,482.622363,1149339
94,483.630998,1146942
94,482.337830,1150017
94,481.773953,1151363
94,482.429280,1149799
114,494.646736,1661961
114,493.100347,1667173
114,501.006533,1640864
114,495.497927,1659106
114,495.971746,1657521
114,496.523232,1655680
114,493.749232,1664982
114,493.699713,1665149
114,493.252419,1666659
114,496.022919,1657350
114,494.361178,1662921
114,495.530483,1658997
114,502.394432,1636331
114,493.892804,1664498
114,493.544698,1665672
114,494.787554,1661488
114,502.950455,1634522
114,495.007725,1660749
114,496.299314,1656427
114,495.204525,1660089
138,439.385177,1379375
138,438.863393,1381015
138,438.555359,1381985
138,439.647172,1378553
138,439.796477,1378085
138,439.513267,1378973
138,436.335769,1389015
138,436.204815,1389432
138,440.372953,1376281
138,439.284223,1379692
138,440.513786,1375841
138,438.955887,1380724
138,439.437423,1379211
138,440.150364,1376977
138,438.075753,1383498
138,439.528247,1378926
138,436.482833,1388547
138,438.382478,1382530
138,440.089639,1377167
138,439.799668,1378075
167,445.052143,1002252
167,412.843991,1080443
167,445.949156,1000236
167,384.171316,1161082
167,412.925396,1080230
167,445.814997,1000537
167,446.242714,1999156
167,413.138422,1079673
167,445.760644,1000659
167,446.123995,1999688
167,413.427143,1078919
167,412.664479,1080913
167,445.727682,1000733
167,446.402817,1998439
167,445.816334,1000534
167,446.718223,1997028
167,446.063544,1999959
167,445.684037,1000831
167,445.739708,1000706
167,446.485035,1998071
202,451.279000,1452228
202,451.311942,1452122
202,451.295781,1452174
202,406.399855,1612599
202,451.390898,1451868
202,451.193250,1452504
202,451.260978,1452286
202,427.477371,1533087
202,451.275271,1452240
202,451.142312,1452668
202,427.686878,1532336
202,451.085486,1452851
202,451.136411,1452687
202,451.151318,1452639
202,427.776490,1532015
202,450.995154,1453142
202,406.313180,1612943
202,451.153803,1452631
202,451.194803,1452499
202,451.218102,1452424
244,423.451994,1132965
244,438.875075,1093150
244,438.826903,1093270
244,438.705717,1093572
244,423.571255,1132646
244,439.075102,1092652
244,455.352145,1053594
244,455.591704,1053040
244,438.617478,1093792
244,455.698159,1052794
244,455.329672,1053646
244,455.891724,1052347
244,455.543686,1053151
244,422.968906,1134259
244,438.718554,1093540
244,455.814192,1052526
244,455.956715,1052197
244,455.728028,1052725
244,439.067065,1092672
244,455.789075,1052584
296,459.304594,1541643
296,447.607204,1581931
296,447.522901,1582229
296,459.281952,1541719
296,459.330515,1541556
296,447.663518,1581732
296,447.612580,1581912
296,459.341540,1541519
296,447.547227,1582143
296,459.312340,1541617
296,447.741929,1581455
296,436.439440,1622410
296,459.253951,1541813
296,460.135537,1538859
296,447.685312,1581655
296,459.113997,1542283
296,459.905414,1539629
296,436.385376,1622611
296,459.226251,1541906
296,459.100601,1542328
358,453.810898,1143892
358,461.896876,1123867
358,461.901808,1123855
358,461.861533,1123953
358,453.862875,1143761
358,462.745068,1121807
358,438.212286,1184610
358,453.672483,1144241
358,438.230783,1184560
358,445.906230,1164170
358,453.743068,1144063
358,462.008692,1123595
358,461.952777,1123731
358,461.959766,1123714
358,448.886028,1156442
358,445.848401,1164321
358,461.866054,1123942
358,461.792508,1124121
358,445.940322,1164081
358,445.809346,1164423
432,441.954461,1713639
432,452.702736,1672953
432,458.769745,1650829
432,452.555847,1673496
432,452.654845,1673130
432,458.243169,1652726
432,458.918471,1650294
432,458.027835,1653503
432,458.128964,1653138
432,458.224593,1652793
432,452.606693,1673308
432,447.253733,1693335
432,452.612644,1673286
432,447.717226,1691582
432,458.141713,1653092
432,452.612103,1673288
432,463.924307,1632487
432,458.226534,1652786
432,452.705171,1672944
432,458.253428,1652689
523,461.014550,1205843
523,465.016293,1195466
523,453.558077,1225667
523,457.260431,1215743
523,461.273907,1205165
523,457.281870,1215686
523,465.016293,1195466
523,446.175972,1245946
523,457.457601,1215219
523,457.422594,1215312
523,457.264568,1215732
523,460.990083,1205907
523,461.753605,1203913
523,460.866641,1206230
523,461.222624,1205299
523,449.752854,1236037
523,453.909527,1224718
523,453.500357,1225823
523,438.834509,1266790
523,446.447579,1245188
633,458.680641,1777781
633,458.698186,1777713
633,461.471094,1767031
633,458.543937,1778311
633,463.961792,1757545
633,453.517607,1798020
633,453.536778,1797944
633,464.051300,1757206
633,460.078385,1772380
633,456.046889,1788048
633,453.438925,1798332
633,458.678061,1777791
633,466.675210,1747326
633,464.109406,1756986
633,458.696380,1777720
633,466.901804,1746478
633,458.645554,1777917
633,461.322022,1767602
633,464.056317,1757187
633,458.547032,1778299
765,456.718226,1305271
765,462.828061,1288040
765,463.457019,1286292
765,463.222579,1286943
765,459.456441,1297492
765,456.122769,1306975
765,458.506910,1300179
765,463.840701,1285228
765,459.738841,1296695
765,461.343784,1292184
765,459.661562,1296913
765,460.180675,1295450
765,466.991334,1276557
765,462.024207,1290281
765,465.182432,1281521
765,456.268345,1306558
765,465.084808,1281790
765,465.734108,1280003
765,462.114819,1290028
765,457.792852,1302207
925,465.496221,1874076
925,465.165356,1875409
925,465.752946,1873043
925,460.111611,1896008
925,465.085751,1875730
925,464.299349,1878907
925,459.396352,1898960
925,463.915655,1880461
925,465.540935,1873896
925,463.861386,1880681
925,461.882641,1888738
925,468.146864,1863465
925,465.666180,1873392
925,463.134676,1883632
925,463.866813,1880659
925,465.243997,1875092
925,465.171309,1875385
925,468.074020,1863755
925,463.136397,1883625
925,466.348006,1870653
1119,462.937538,1379920
1119,462.679027,1380691
1119,463.549930,1378097
1119,462.410762,1381492
1119,462.503497,1381215
1119,464.568335,1375076
1119,462.975786,1379806
1119,462.575502,1381000
1119,464.017282,1376709
1119,461.444445,1384385
1119,464.179796,1376227
1119,460.380942,1387583
1119,464.474432,1375354
1119,457.875071,1395177
1119,457.321111,1396867
1119,463.575832,1378020
1119,460.867522,1386118
1119,463.561703,1378062
1119,464.485577,1375321
1119,462.631781,1380832
1354,455.899472,1026418
1354,456.732469,1024546
1354,456.797563,1024400
1354,455.604737,1027082
1354,456.738710,1024532
1354,457.705468,1022368
1354,455.925679,1026359
1354,455.308610,1027750
1354,456.196812,1025749
1354,456.198147,1025746
1354,456.549768,1024956
1354,455.998542,1026195
1354,456.295567,1025527
1354,457.750689,1022267
1354,456.829672,1024328
1354,456.027872,1026129
1354,456.807374,1024378
1354,456.143449,1025869
1354,456.257750,1025612
1354,454.440188,1029714
1637,449.291246,1523167
1637,452.140637,1513568
1637,450.562919,1518868
1637,449.383297,1522855
1637,451.255459,1516537
1637,452.646646,1511876
1637,451.578837,1515451
1637,450.791748,1518097
1637,450.168432,1520199
1637,452.069552,1513806
1637,453.065286,1510479
1637,447.543579,1529115
1637,451.272123,1516481
1637,452.366586,1512812
1637,450.017755,1520708
1637,449.480403,1522526
1637,451.151338,1516887
1637,451.364093,1516172
1637,451.598505,1515385
1637,449.555401,1522272
1980,450.914214,1110628
1980,450.138873,1112541
1980,450.564514,1111490
1980,450.228713,1112319
1980,449.821079,1113327
1980,450.219808,1112341
1980,452.262906,1107316
1980,451.487808,1109217
1980,452.209408,1107447
1980,452.771566,1106072
1980,452.210633,1107444
1980,451.109585,1110147
1980,448.985074,1115400
1980,450.372856,1111963
1980,450.905282,1110650
1980,451.159571,1110024
1980,450.435644,1111808
1980,451.215261,1109887
1980,452.124082,1107656
1980,451.491471,1109208
2394,447.839232,1635348
2394,451.396918,1622459
2394,450.808421,1624577
2394,451.488192,1622131
2394,451.084418,1623583
2394,450.595407,1625345
2394,450.543848,1625531
2394,449.110755,1630718
2394,451.969938,1620402
2394,451.905516,1620633
2394,452.237306,1619444
2394,450.459882,1625834
2394,451.934797,1620528
2394,452.017639,1620231
2394,449.242162,1630241
2394,450.666389,1625089
2394,450.582655,1625391
2394,449.747571,1628409
2394,450.329977,1626303
2394,450.126544,1627038
2896,447.474266,1197868
2896,451.761952,1186499
2896,451.804600,1186387
2896,452.622183,1184244
2896,438.170350,1223303
2896,448.906578,1194046
2896,451.010837,1188475
2896,450.883744,1188810
2896,450.848475,1188903
2896,451.397866,1187456
2896,451.090163,1188266
2896,451.037023,1188406
2896,451.316531,1187670
2896,450.988448,1188534
2896,452.120142,1185559
2896,452.702842,1184033
2896,449.765016,1191767
2896,451.666403,1186750
2896,451.451852,1187314
2896,451.021462,1188447
