EdgeSize,MegaUpdatesPerSecond,ActualRuntime
44,372.970911,1239834
44,373.053354,1239560
44,371.827687,1243646
44,372.118825,1242673
53,409.451188,1665245
53,410.582899,1660655
53,408.892573,1667520
53,409.312313,1665810
53,408.316652,1669872
53,409.211350,1666221
53,409.583515,1664707
53,410.110223,1662569
53,409.494960,1665067
53,409.865916,1663560
53,409.410622,1665410
53,410.071993,1662724
53,410.159317,1662370
53,409.734885,1664092
53,411.415066,1657296
53,412.832196,1651607
53,409.299291,1665863
53,409.168621,1666395
53,409.178197,1666356
53,408.808484,1667863
64,433.447581,1162403
64,433.690841,1161751
64,435.022400,1158195
64,434.318532,1160072
64,434.854569,1158642
64,434.795278,1158800
64,435.284729,1157497
64,433.978852,1160980
64,434.859449,1158629
64,434.480703,1159639
64,434.632122,1159235
64,434.903366,1158512
64,432.502507,1164943
64,434.371702,1159930
64,435.282473,1157503
64,434.758135,1158899
64,434.794527,1158802
64,434.019975,1160870
64,434.870333,1158600
64,432.668526,1164496
78,462.912927,1635452
78,462.654930,1636364
78,465.697226,1625674
78,465.854548,1625125
78,464.884230,1628517
78,463.154777,1634598
78,464.004099,1631606
78,464.840273,1628671
78,461.821522,1639317
78,463.962298,1631753
78,464.267874,1630679
78,464.879092,1628535
78,465.315968,1627006
78,464.265311,1630688
78,464.678501,1629238
78,463.119078,1634724
78,464.021732,1631544
78,465.535716,1626238
78,463.856834,1632124
78,465.247625,1627245
94,483.349908,1147609
94,483.481351,1147297
94,483.453540,1147363
94,483.948302,1146190
94,484.312109,1145329
94,482.068714,1150659
94,483.052317,1148316
94,482.834932,1148833
94,482.948436,1148563
94,483.574501,1147076
94,482.202815,1150339
94,481.541832,1151918
94,482.759714,1149012
94,482.689978,1149178
94,481.879841,1151110
94,483.168868,1148039
94,482.910595,1148653
94,484.282934,1145398
94,483.912415,1146275
94,484.735337,1144329
114,493.365203,1666278
114,495.929858,1657661
114,494.799169,1661449
114,495.001168,1660771
114,493.865804,1664589
114,494.489638,1662489
114,495.090004,1660473
114,495.233163,1659993
114,493.732626,1665038
114,495.156503,1660250
114,495.458807,1659237
114,494.489936,1662488
114,494.742889,1661638
114,503.228158,1633620
114,496.394312,1656110
114,494.443837,1662643
114,496.080089,1657159
114,495.758191,1658235
114,495.925071,1657677
114,494.821506,1661374
138,439.422130,1379259
138,438.798257,1381220
138,394.029538,1538151
138,439.255251,1379783
138,438.863710,1381014
138,440.837724,1374830
138,439.043014,1380450
138,434.755455,1394064
138,437.430435,1385539
138,393.475963,1540315
138,439.303327,1379632
138,438.941899,1380768
138,396.604637,1528164
138,394.017242,1538199
138,439.891600,1377787
138,439.328484,1379553
138,439.213551,1379914
138,437.386240,1385679
138,439.153084,1380104
138,439.525697,1378934
167,413.262439,1079349
167,446.452189,1998218
167,446.166834,1999496
167,445.548702,1001135
167,413.219178,1079462
167,412.869976,1080375
167,444.677235,1003097
167,445.989286,1000146
167,445.541359,2002303
167,446.021840,1000073
167,445.744607,1000695
167,445.650641,1000906
167,445.926419,1000287
167,445.530901,1001175
167,445.993745,1000136
167,412.845519,1080439
167,446.578907,1997651
167,446.471628,1998131
167,413.113169,1079739
167,445.896998,1000353
202,451.228043,1452392
202,451.357323,1451976
202,451.507517,1451493
202,451.445312,1451693
202,451.091696,1452831
202,427.720653,1532215
202,427.836811,1531799
202,451.307591,1452136
202,450.966292,1453235
202,451.439093,1451713
202,451.122437,1452732
202,427.892959,1531598
202,451.364473,1451953
202,406.230068,1613273
202,451.550759,1451354
202,451.442514,1451702
202,451.388721,1451875
202,427.840442,1531786
202,451.462728,1451637
202,451.375042,1451919
244,455.940682,1052234
244,455.834114,1052480
244,455.359060,1053578
244,455.870064,1052397
244,438.997961,1092844
244,438.942935,1092981
244,455.783879,1052596
244,455.338315,1053626
244,423.800621,1132033
244,455.645791,1052915
244,438.980689,1092887
244,455.525952,1053192
244,455.662236,1052877
244,438.872264,1093157
244,455.312819,1053685
244,455.216910,1053907
244,455.776518,1052613
244,455.602088,1053016
244,438.804827,1093325
244,455.724565,1052733
296,448.084199,1580247
296,447.668613,1581714
296,459.394885,1541340
296,447.734851,1581480
296,459.393097,1541346
296,448.295262,1579503
296,447.750989,1581423
296,459.340050,1541524
296,458.972937,1542757
296,459.448540,1541160
296,459.227442,1541902
296,459.232506,1541885
296,447.604375,1581941
296,436.455850,1622349
296,459.237569,1541868
296,459.372830,1541414
296,459.368658,1541428
296,459.372234,1541416
296,447.676255,1581687
296,447.746176,1581440
358,453.819626,1143870
358,445.952964,1164048
358,453.701032,1144169
358,461.873040,1123925
358,453.720463,1144120
358,461.924825,1123799
358,461.915371,1123822
358,453.389571,1144955
358,461.909617,1123836
358,461.785935,1124137
358,461.706256,1124331
358,461.845508,1123992
358,445.724368,1164645
358,453.648299,1144302
358,454.412336,1142378
358,437.895493,1185467
358,461.885368,1123895
358,445.904698,1164174
358,438.174927,1184711
358,446.164922,1163495
432,431.754936,1754121
432,463.961254,1632357
432,463.854693,1632732
432,458.204910,1652864
432,447.214910,1693482
432,452.543678,1673541
432,463.790780,1632957
432,452.616972,1673270
432,458.140881,1653095
432,453.032568,1671735
432,453.257335,1670906
432,441.990312,1713500
432,452.676218,1673051
432,436.853113,1733650
432,458.195762,1652897
432,458.818106,1650655
432,458.195485,1652898
432,463.951874,1632390
432,447.304451,1693143
432,447.295997,1693175
523,453.838008,1224911
523,453.613222,1225518
523,449.498655,1236736
523,457.103268,1216161
523,465.064532,1195342
523,457.438779,1215269
523,453.228602,1226558
523,453.533655,1225733
523,464.767089,1196107
523,461.249795,1205228
523,461.430887,1204755
523,465.187120,1195027
523,457.046521,1216312
523,457.294284,1215653
523,453.595826,1225565
523,464.994900,1195521
523,432.038747,1286716
523,461.170206,1205436
523,465.134963,1195161
523,457.317984,1215590
633,453.421527,1798401
633,453.464140,1798232
633,458.788255,1777364
633,455.905379,1788603
633,450.709104,1809224
633,455.949480,1788430
633,461.423568,1767213
633,453.445985,1798304
633,453.143100,1799506
633,456.149954,1787644
633,458.696638,1777719
633,453.038873,1799920
633,463.677129,1758624
633,464.020668,1757322
633,456.143830,1787668
633,453.507770,1798059
633,463.970504,1757512
633,464.123670,1756932
633,466.579615,1747684
633,461.254436,1767861
765,461.527368,1291670
765,457.849810,1302045
765,464.996655,1282033
765,462.061450,1290177
765,458.452256,1300334
765,461.009136,1293122
765,463.909282,1285038
765,461.572394,1291544
765,462.056078,1290192
765,464.898745,1282303
765,465.195501,1281485
765,457.786524,1302225
765,463.597941,1285901
765,461.486639,1291784
765,465.135974,1281649
765,460.242493,1295276
765,463.884013,1285108
765,459.837426,1296417
765,461.564889,1291565
765,457.794258,1302203
925,465.304049,1874850
925,466.174311,1871350
925,466.242079,1871078
925,466.927093,1868333
925,461.934002,1888528
925,464.827532,1876772
925,465.101125,1875668
925,465.673886,1873361
925,462.089375,1887893
925,465.757920,1873023
925,465.014848,1876016
925,463.214599,1883307
925,462.739895,1885239
925,466.584459,1869705
925,461.366494,1890851
925,464.208429,1879275
925,464.975192,1876176
925,462.718050,1885328
925,465.599076,1873662
925,459.393449,1898972
1119,459.530488,1390151
1119,463.326016,1378763
1119,462.529952,1381136
1119,463.355254,1378676
1119,462.296985,1381832
1119,462.603640,1380916
1119,458.642337,1392843
1119,461.844109,1383187
1119,461.672883,1383700
1119,462.050551,1382569
1119,461.876166,1383091
1119,463.268896,1378933
1119,460.058340,1388556
1119,459.130527,1391362
1119,456.979897,1397910
1119,465.210120,1373179
1119,463.274943,1378915
1119,462.750415,1380478
1119,455.063818,1403796
1119,463.129849,1379347
1354,456.888103,1024197
1354,456.781065,1024437
1354,456.977339,1023997
1354,457.500070,1022827
1354,455.819980,1026597
1354,454.875311,1028729
1354,456.950118,1024058
1354,457.524225,1022773
1354,456.933609,1024095
1354,456.396145,1025301
1354,455.554616,1027195
1354,456.270207,1025584
1354,453.934550,1030861
1354,457.670103,1022447
1354,455.958109,1026286
1354,454.693209,1029141
1354,457.454004,1022930
1354,454.350175,1029918
1354,457.437011,1022968
1354,456.563577,1024925
1637,453.047290,1510539
1637,452.936944,1510907
1637,450.322766,1519678
1637,452.172603,1513461
1637,452.838039,1511237
1637,452.293636,1513056
1637,452.274207,1513121
1637,448.500641,1525852
1637,452.042079,1513898
1637,450.349437,1519588
1637,451.226003,1516636
1637,451.677193,1515121
1637,450.351215,1519582
1637,451.634865,1515263
1637,449.336382,1523014
1637,451.995802,1514053
1637,451.103161,1517049
1637,452.961827,1510824
1637,450.694964,1518423
1637,452.181566,1513431
1980,451.748460,1108577
1980,452.316825,1107184
1980,451.340510,1109579
1980,450.333572,1112060
1980,451.686120,1108730
1980,451.089674,1110196
1980,451.631129,1108865
1980,452.351144,1107100
1980,449.988411,1112913
1980,451.854843,1108316
1980,451.000709,1110415
1980,450.361921,1111990
1980,451.892354,1108224
1980,450.424705,1111835
1980,451.836905,1108360
1980,449.127616,1115046
1980,451.136405,1110081
1980,449.567892,1113954
1980,452.387103,1107012
1980,452.214308,1107435
2394,452.097443,1619945
2394,435.535249,1681547
2394,452.464454,1618631
2394,452.158012,1619728
2394,451.584236,1621786
2394,450.674986,1625058
2394,451.466205,1622210
2394,451.002750,1623877
2394,452.177274,1619659
2394,441.293556,1659605
2394,452.433428,1618742
2394,450.092795,1627160
2394,451.584236,1621786
2394,451.201138,1623163
2394,452.055305,1620096
2394,452.500238,1618503
2394,452.132331,1619820
2394,452.255458,1619379
2394,431.284084,1698122
2394,451.909699,1620618
2896,453.088569,1183025
2896,452.570209,1184380
2896,452.811452,1183749
2896,452.032066,1185790
2896,452.265867,1185177
2896,452.556453,1184416
2896,450.978962,1188559
2896,451.044613,1188386
2896,451.594102,1186940
2896,450.229311,1190538
2896,451.818691,1186350
2896,452.011101,1185845
2896,450.261458,1190453
2896,452.286093,1185124
2896,453.011983,1183225
2896,452.498383,1184568
2896,452.195282,1185362
2896,452.387249,1184859
2896,451.573558,1186994
2896,451.497864,1187193
